Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
33,"Adams, Marcus",22y 341d,9 (7-0-2 77.78%),,←,
24,"Biggs, Shane",24y 305d,27 (17-0-10 62.96%),5 (0.19),21 (14-0-7 66.67%),5 (0.24)
4,"Bontempelli, Marcus",20y 194d,48 (26-0-22 54.17%),43 (0.90),←,
5,"Boyd, Matthew",33y 283d,268 (130-2-136 48.88%),83 (0.31),←,
15,"Campbell, Tom",24y 216d,33 (13-0-20 39.39%),21 (0.64),←,
6,"Dahlhaus, Luke",23y 289d,105 (46-0-59 43.81%),92 (0.88),←,
35,"Daniel, Caleb",19y 334d,19 (13-0-6 68.42%),11 (0.58),←,
29,"Dickson, Tory",28y 253d,64 (29-0-35 45.31%),110 (1.72),←,
20,"Dunkley, Josh",19y 148d,4 (4-0-0 100.00%),4 (1.00),←,
7,"Hunter, Lachie",21y 175d,47 (23-0-24 48.94%),21 (0.45),←,
21,"Liberatore, Tom",24y 20d,88 (33-0-55 37.50%),28 (0.32),←,
11,"Macrae, Jack",21y 307d,66 (33-0-33 50.00%),18 (0.27),←,
16,"McLean, Toby",20y 126d,15 (11-0-4 73.33%),13 (0.87),←,
38,"Morris, Dale",33y 159d,218 (118-2-98 54.59%),3 (0.01),←,
42,"Picken, Liam",29y 309d,161 (77-0-84 47.83%),51 (0.32),←,
43,"Redpath, Jack",25y 175d,19 (13-0-6 68.42%),31 (1.63),←,
18,"Roberts, Fletcher",23y 2d,25 (12-0-13 48.00%),,←,
23,"Roughead, Jordan",25y 215d,99 (43-0-56 43.43%),19 (0.19),←,
9,"Stringer, Jake",22y 41d,61 (30-0-31 49.18%),117 (1.92),←,
1,"Suckling, Matt",27y 316d,109 (81-0-28 74.31%),55 (0.50),7 (6-0-1 85.71%),4 (0.57)
3,"Wallis, Mitch",23y 225d,87 (38-0-49 43.68%),37 (0.43),←,
34,"Williams, Bailey",18y 239d,3 (2-0-1 66.67%),,←,
Totals,Totals,24y 129d,1575 (799-4-772 50.73%),762 (0.48),,
C,"Beveridge, Luke",45y 287d,34 (22-0-12 64.71%),,←,
