Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",7,2,5,12,,1.0,,1.0,,,,,,1.0,,,,,,,,,
17,"Arceri, Mark",9,1,5,14,3,1.0,,3.0,,,,,5.0,1.0,,,,,,,,,
37,"Bassett, Adrian",8,1,8,16,,,,5.0,,,,,1.0,2.0,,,,,,,,,
16,"Bond, Chris",14,4,1,15,,,,1.0,,,,,1.0,2.0,,,,,,,,,
21,"Bradley, Craig",14,2,4,18,,,2.0,3.0,,,,,3.0,1.0,,,,,,,,,
40,"Cavedon, Andrew",8,4,2,10,,2.0,8.0,,,,,,1.0,3.0,,,,,,,,,
35,"Dean, Peter",10,3,7,17,,,1.0,,,,,,,,,,,,,,,,
6,"Dorotich, Jon",8,7,4,12,3,1.0,1.0,,,,,,1.0,,,,,,,,,,
32,"Glascott, David",9,1,3,12,,,,1.0,,,,,1.0,2.0,,,,,,,,,
12,"Gleeson, Adrian",15,3,3,18,,1.0,,4.0,,,,,2.0,2.0,1.0,,,,,,,,
11,"Hawker, Glenn",,,1,1,,,,,,,,,,,,,,,,,,,
28,"Kernahan, David",15,3,,15,,,,,,,,,3.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",11,8,,11,,,5.0,1.0,,,,,1.0,2.0,,,,,,,,,
44,"Madden, Justin",6,2,1,7,,,5.0,1.0,,,,,2.0,1.0,,,,,,,,,
19,"Phillips, Andrew",14,,5,19,,,,2.0,,,,,4.0,1.0,,,,,,,,,
7,"Ratten, Brett",15,3,8,23,,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
36,"Rieniets, Tim",16,3,9,25,,,,1.0,,,,,2.0,,,,,,,,,,
14,"Sexton, Michael",2,2,4,6,,,,2.0,,,,,,,,,,,,,,,
15,"Verbeek, Simon",14,6,6,20,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
39,"White, Peter",5,1,6,11,,,,4.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,56,82,282,6,12.0,22.0,32.0,,,,,31.0,23.0,1.0,,,,,,,,
Opposition,Opposition,213,66,110,323,7,13.0,10.0,19.0,,,,,23.0,31.0,5.0,,,,,,,,
