Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",25y 262d,2 (1-0-1 50.00%),2 (1.00),←,
17,"Chick, Daniel",23y 52d,65 (27-1-37 42.31%),71 (1.09),←,
23,"Collica, Michael",21y 268d,2 (1-0-1 50.00%),1 (0.50),←,
9,"Crawford, Shane",24y 206d,116 (55-1-60 47.84%),88 (0.76),←,
24,"Croad, Trent",19y 25d,19 (8-0-11 42.11%),4 (0.21),←,
19,"Dixon, Ben",21y 293d,34 (15-0-19 44.12%),47 (1.38),←,
34,"Graham, Mark",26y 21d,102 (45-1-56 44.61%),35 (0.34),←,
5,"Harford, Daniel",22y 15d,76 (31-0-45 40.79%),29 (0.38),←,
13,"Hassall, Jon",25y 232d,84 (33-2-49 40.48%),15 (0.18),34 (14-0-20 41.18%),3 (0.09)
3,"Hay, Jonathan",19y 233d,23 (6-0-17 26.09%),3 (0.13),←,
2,"Holland, Nick",24y 248d,79 (32-1-46 41.14%),101 (1.28),←,
37,"Lekkas, Angelo",22y 278d,49 (18-0-31 36.73%),7 (0.14),←,
15,"Lord, Aaron",23y 256d,78 (40-1-37 51.92%),73 (0.94),46 (17-0-29 36.96%),54 (1.17)
7,"McCabe, Luke",22y 236d,52 (23-0-29 44.23%),3 (0.06),←,
12,"OFarrell, Brett",21y 90d,9 (6-0-3 66.67%),10 (1.11),1 (0-0-1 0.00%),1 (1.00)
10,"Robran, Jonathon",26y 164d,59 (25-0-34 42.37%),5 (0.08),←,
4,"Salmon, Paul",34y 73d,270 (148-3-119 55.37%),534 (1.98),61 (25-1-35 41.80%),25 (0.41)
11,"Smith, Joel",21y 335d,59 (29-0-30 49.15%),51 (0.86),1 (0-0-1 0.00%),
6,"Taylor, Richard",25y 263d,76 (32-1-43 42.76%),30 (0.39),←,
8,"Treleven, Craig",28y 293d,60 (26-1-33 44.17%),16 (0.27),←,
21,"Vandenberg, Richard",22y 79d,3 (1-0-2 33.33%),1 (0.33),←,
30,"Woods, Tony",29y 275d,116 (48-1-67 41.81%),23 (0.20),85 (32-1-52 38.24%),13 (0.15)
Totals,Totals,24y 91d,1433 (650-13-770 45.36%),1149 (0.80),,
C,"Judge, Ken",41y 78d,69 (28-1-40 41.30%),,←,
