Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",32,23,7,39,,,,,6.0,2.0,,,1.0,,,5.0,32.0,2.0,1.0,4.0,5.0,1.0,93.0
7,"Brown, Nathan",11,5,4,15,2,1.0,,2.0,1.0,1.0,2.0,4.0,,,,4.0,11.0,1.0,3.0,,3.0,1.0,94.0
9,"Cotchin, Trent",6,3,5,11,1,,,3.0,1.0,2.0,,2.0,,,,2.0,9.0,,,2.0,,,58.0
3,"Deledio, Brett",6,5,8,14,,,,1.0,,2.0,3.0,1.0,1.0,1.0,,9.0,6.0,1.0,,4.0,,2.0,95.0
41,"Foley, Nathan",18,8,12,30,,,,2.0,,4.0,3.0,5.0,1.0,3.0,,7.0,22.0,,1.0,,,2.0,83.0
34,"Hughes, Cleve",7,5,2,9,6,1.0,,,,,,,1.0,,,4.0,5.0,1.0,5.0,,,,83.0
31,"Hyde, Chris",5,5,15,20,1,,,3.0,,2.0,1.0,1.0,3.0,1.0,,6.0,14.0,,,,2.0,,81.0
16,"McGuane, Luke",6,5,4,10,,,1.0,1.0,1.0,,,,1.0,,,5.0,5.0,1.0,,5.0,,,76.0
13,"McMahon, Jordan",13,6,16,29,1,,,4.0,6.0,4.0,2.0,2.0,1.0,1.0,,8.0,22.0,,1.0,3.0,,,79.0
40,"Moore, Kelvin",19,17,3,22,,,,1.0,3.0,,,,1.0,,,2.0,20.0,1.0,,7.0,,,100.0
20,"Morton, Mitch",9,5,3,12,5,1.0,,1.0,,4.0,,2.0,1.0,,,4.0,7.0,,2.0,1.0,1.0,,89.0
1,"Newman, Chris",19,12,6,25,,,,,4.0,,,,1.0,,,4.0,21.0,1.0,,2.0,4.0,,95.0
29,"Oakley-Nicholls, Jarrad",6,4,3,9,,,,1.0,1.0,,2.0,3.0,1.0,1.0,,3.0,7.0,,,1.0,1.0,,50.0
26,"Pattison, Adam",4,1,8,12,,,4.0,7.0,1.0,1.0,3.0,4.0,2.0,3.0,,5.0,7.0,,,,,,48.0
6,"Polak, Graham",14,14,9,23,,,,5.0,1.0,1.0,,1.0,,,,4.0,20.0,2.0,,3.0,2.0,,100.0
14,"Polo, Dean",6,1,7,13,,1.0,1.0,2.0,,2.0,1.0,4.0,,3.0,,4.0,9.0,,,,2.0,1.0,87.0
12,"Richardson, Matthew",13,10,4,17,3,1.0,,,1.0,2.0,,2.0,,1.0,,3.0,14.0,1.0,3.0,1.0,,2.0,100.0
8,"Riewoldt, Jack",6,5,2,8,1,,,2.0,,2.0,,3.0,,2.0,,2.0,6.0,1.0,,4.0,1.0,2.0,75.0
5,"Simmonds, Troy",8,6,5,13,,,12.0,2.0,,2.0,1.0,2.0,,1.0,,3.0,10.0,,,1.0,,,76.0
30,"Tambling, Richard",7,6,7,14,,,,4.0,1.0,3.0,1.0,3.0,,1.0,,3.0,11.0,1.0,,2.0,,,78.0
21,"Tuck, Shane",17,6,15,32,,,2.0,4.0,3.0,6.0,5.0,2.0,,,3.0,9.0,21.0,,,,,2.0,80.0
35,"White, Matt",8,5,7,15,,1.0,,3.0,2.0,5.0,3.0,,1.0,,,7.0,9.0,,,3.0,,2.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,240,157,152,392,20,7.0,20.0,48.0,32.0,45.0,27.0,41.0,16.0,18.0,3.0,103.0,288.0,13.0,16.0,43.0,21.0,15.0,
Opposition,Opposition,153,62,153,306,19,9.0,42.0,47.0,21.0,53.0,39.0,34.0,18.0,16.0,3.0,102.0,203.0,7.0,16.0,42.0,31.0,15.0,
