Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",17,8,19,36,1,1.0,,5.0,1.0,5.0,12.0,6.0,1.0,2.0,3.0,18.0,19.0,,1.0,1.0,,3.0,84.0
11,"Blair, Jarryd",9,6,10,19,,,,,,5.0,1.0,2.0,1.0,,,4.0,16.0,,,1.0,,1.0,89.0
16,"Brown, Nathan",3,,4,7,,,,2.0,1.0,,,2.0,2.0,2.0,,2.0,5.0,,,4.0,,,98.0
25,"Crisp, Jack",16,4,15,31,,,1.0,7.0,1.0,9.0,3.0,4.0,3.0,2.0,1.0,11.0,20.0,1.0,,2.0,,1.0,85.0
35,"de Goey, Jordan",16,3,9,25,,,,7.0,,3.0,10.0,5.0,2.0,1.0,,17.0,7.0,,,,,,79.0
5,"Elliott, Jamie",9,6,8,17,2,,,1.0,1.0,,,2.0,,,,4.0,12.0,1.0,2.0,2.0,,1.0,86.0
1,"Fasolo, Alex",14,8,4,18,3,2.0,,1.0,,4.0,,2.0,2.0,,,5.0,13.0,1.0,3.0,,,,86.0
19,"Greenwood, Levi",13,4,8,21,1,,,10.0,,2.0,2.0,5.0,3.0,3.0,,6.0,14.0,,1.0,1.0,,,78.0
4,"Grundy, Brodie",12,4,4,16,1,,27.0,7.0,1.0,2.0,4.0,1.0,5.0,,,12.0,4.0,2.0,,1.0,,,79.0
8,"Langdon, Tom",15,10,8,23,,,,4.0,4.0,2.0,1.0,3.0,1.0,2.0,,8.0,12.0,2.0,,2.0,1.0,,91.0
17 ↑,"Marsh, Jonathon",2,,3,5,,,,5.0,1.0,,,2.0,1.0,1.0,,3.0,2.0,,,,,,47.0
37,"Maynard, Brayden",12,6,4,16,1,,,3.0,3.0,,1.0,4.0,1.0,1.0,,5.0,11.0,1.0,,3.0,,,80.0
30,"Moore, Darcy",3,2,4,7,2,,4.0,2.0,1.0,,,3.0,,2.0,,4.0,3.0,1.0,1.0,2.0,,,86.0
10,"Pendlebury, Scott",21,11,11,32,,,,6.0,4.0,4.0,,,,,2.0,4.0,26.0,,,4.0,,2.0,96.0
20,"Reid, Ben",12,7,4,16,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,4.0,13.0,2.0,,3.0,,,86.0
12,"Scharenberg, Matt",12,9,5,17,,,,,2.0,,,1.0,,,,3.0,14.0,,,1.0,,,90.0
22,"Sidebottom, Steele",16,7,9,25,2,,,3.0,1.0,2.0,2.0,,,,,10.0,16.0,,,4.0,3.0,2.0,87.0
28,"Sinclair, Ben",8,5,7,15,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,5.0,10.0,,,,,1.0,86.0
36 ↓,"Swan, Dane",7,5,7,14,1,1.0,,1.0,,2.0,2.0,,2.0,,,4.0,10.0,,1.0,1.0,1.0,,37.0
18,"Varcoe, Travis",10,7,6,16,1,1.0,,3.0,,2.0,1.0,,1.0,,,2.0,14.0,,2.0,,,1.0,84.0
9,"White, Jesse",8,4,5,13,2,,,,,1.0,1.0,,1.0,,,7.0,6.0,1.0,2.0,3.0,,1.0,89.0
26,"Williams, Marley",17,7,5,22,,,,1.0,4.0,4.0,,3.0,2.0,2.0,,9.0,14.0,,,1.0,1.0,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,123,159,411,17,8.0,32.0,72.0,28.0,50.0,41.0,48.0,30.0,20.0,6.0,147.0,261.0,12.0,13.0,36.0,6.0,13.0,
Opposition,Opposition,173,93,202,375,9,8.0,24.0,52.0,29.0,39.0,21.0,63.0,20.0,30.0,,131.0,250.0,18.0,11.0,26.0,2.0,4.0,
