Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",11,8,15,26,,,,4.0,1.0,6.0,,1.0,,1.0,,2.0,24.0,,,,,,83.0
22,"Breust, Luke",11,5,7,18,1,2.0,,5.0,,7.0,1.0,3.0,1.0,1.0,,7.0,12.0,,1.0,2.0,2.0,,78.0
9,"Burgoyne, Shaun",16,5,8,24,,,,2.0,2.0,7.0,2.0,1.0,,,,5.0,18.0,,,1.0,,,78.0
18,"Ceglar, Jonathon",3,2,7,10,,1.0,15.0,3.0,,1.0,2.0,2.0,2.0,2.0,,7.0,3.0,2.0,1.0,3.0,,,65.0
8,"Duryea, Taylor",15,4,7,22,,,,3.0,2.0,3.0,,3.0,1.0,,,9.0,15.0,,,2.0,,1.0,75.0
12,"Frawley, James",10,7,7,17,,,,6.0,1.0,,1.0,3.0,1.0,2.0,,4.0,13.0,,,3.0,,1.0,100.0
6,"Gibson, Josh",19,9,25,44,1,,,4.0,3.0,5.0,4.0,3.0,4.0,1.0,3.0,12.0,34.0,,,14.0,,2.0,100.0
19,"Gunston, Jack",14,9,7,21,1,2.0,,3.0,3.0,4.0,,2.0,1.0,,,7.0,14.0,1.0,3.0,5.0,,,86.0
4,"Hartung, Billy",14,2,18,32,,,,2.0,2.0,5.0,1.0,3.0,1.0,,,6.0,26.0,,,,,1.0,83.0
41,"Howe, Daniel",5,2,5,10,,,,5.0,,,2.0,2.0,,1.0,,3.0,6.0,,,,,,76.0
29,"Langford, Will",13,4,10,23,,1.0,1.0,11.0,2.0,4.0,7.0,4.0,,1.0,,12.0,12.0,,,,,2.0,82.0
3,"Lewis, Jordan",10,4,18,28,1,,4.0,6.0,2.0,4.0,3.0,4.0,1.0,1.0,,9.0,19.0,,1.0,4.0,,1.0,79.0
17,"Dewar, Angus",5,2,8,13,,,,3.0,1.0,1.0,1.0,,,,,2.0,11.0,,,2.0,,,82.0
7,"McEvoy, Ben",2,1,6,8,1,,15.0,3.0,,,3.0,1.0,1.0,,,4.0,4.0,,,2.0,,,64.0
5,"Mitchell, Sam",22,8,15,37,,,,6.0,3.0,5.0,9.0,5.0,2.0,,2.0,12.0,25.0,,2.0,3.0,,1.0,90.0
13,"ORourke, Jonathan",8,1,10,18,1,,,1.0,,3.0,2.0,2.0,,,,9.0,10.0,,,2.0,,,77.0
28,"Puopolo, Paul",4,2,7,11,,1.0,,3.0,1.0,4.0,,3.0,1.0,2.0,,4.0,7.0,,,3.0,,,82.0
33,"Rioli, Cyril",12,4,8,20,4,,,7.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,12.0,9.0,,2.0,1.0,,,78.0
25,"Schoenmakers, Ryan",6,2,8,14,,2.0,1.0,2.0,,2.0,,2.0,,1.0,,8.0,6.0,1.0,1.0,,,,87.0
21,"Sicily, James",6,6,9,15,4,2.0,,1.0,,,,2.0,,1.0,,9.0,6.0,3.0,5.0,,,1.0,79.0
16,"Smith, Isaac",12,8,21,33,,,,4.0,2.0,3.0,1.0,2.0,1.0,,,12.0,23.0,,,3.0,1.0,,85.0
24,"Stratton, Ben",8,6,6,14,,,,5.0,,,1.0,,,,,8.0,6.0,2.0,,4.0,1.0,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,101,232,458,14,15.0,36.0,89.0,26.0,68.0,44.0,51.0,19.0,16.0,6.0,163.0,303.0,9.0,16.0,54.0,4.0,10.0,
Opposition,Opposition,166,59,127,293,7,11.0,60.0,81.0,45.0,34.0,36.0,47.0,16.0,19.0,,138.0,154.0,8.0,7.0,48.0,3.0,5.0,
