Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",25y 253d,98 (62-1-35 63.78%),46 (0.47),←,
16,"Brown, Luke",27y 181d,151 (85-1-65 56.62%),13 (0.09),←,
2,"Crouch, Brad",26y 67d,84 (45-0-39 53.57%),32 (0.38),←,
5,"Crouch, Matt",24y 335d,110 (66-1-43 60.45%),26 (0.24),←,
40,"Davis, Ben",22y 307d,2 (0-0-2 0.00%),1 (0.50),←,
32,"Fogarty, Darcy",20y 178d,15 (5-0-10 33.33%),19 (1.27),←,
22,"Frampton, Billy",23y 122d,4 (1-0-3 25.00%),4 (1.00),1 (0-0-1 0.00%),
6,"Gibbs, Bryce",31y 6d,266 (112-2-152 42.48%),152 (0.57),35 (17-0-18 48.57%),15 (0.43)
1,"Jones, Chayce",20y 67d,9 (1-0-8 11.11%),4 (0.44),←,
8,"Kelly, Jake",25y 60d,76 (41-1-34 54.61%),1 (0.01),←,
29,"Laird, Rory",26y 83d,144 (84-1-59 58.68%),12 (0.08),←,
27,"Lynch, Tom",29y 188d,140 (84-1-55 60.36%),191 (1.36),134 (80-1-53 60.07%),187 (1.40)
35,"McAsey, Fischer",19y 13d,1 (0-0-1 0.00%),,←,
30,"Milera, Wayne",22y 189d,61 (35-1-25 58.20%),21 (0.34),←,
4,"Murphy, Lachlan",21y 108d,33 (16-0-17 48.48%),32 (0.97),←,
43,"OBrien, Reilly",24y 214d,21 (11-0-10 52.38%),3 (0.14),←,
11,"Seedsman, Paul",28y 59d,102 (56-1-45 55.39%),50 (0.49),53 (29-1-23 55.66%),33 (0.62)
9,"Sloane, Rory",30y 4d,200 (114-1-85 57.25%),123 (0.62),←,
33,"Smith, Brodie",28y 67d,168 (99-1-68 59.23%),57 (0.34),←,
18,"Stengle, Tyson",21y 154d,5 (2-0-3 40.00%),8 (1.60),3 (1-0-2 33.33%),6 (2.00)
12,"Talia, Daniel",28y 171d,187 (108-1-78 58.02%),6 (0.03),←,
13,"Walker, Taylor",29y 331d,190 (106-1-83 56.05%),428 (2.25),←,
Totals,Totals,25y 110d,2067 (1133-14-920 54.81%),1229 (0.59),,
C,"Nicks, Matthew",44y 313d,1 (0-0-1 0.00%),,←,
