Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",21y 145d,26 (19-0-7 73.08%),9 (0.35),←,
21,"Bradley, Craig",32y 271d,237 (151-2-84 64.14%),178 (0.75),←,
16,"Camporeale, Scott",20y 344d,39 (32-0-7 82.05%),22 (0.56),←,
39,"Christou, Ang",24y 186d,89 (65-1-23 73.60%),16 (0.18),←,
34,"De Iulio, Ron",24y 96d,53 (36-0-17 67.92%),49 (0.92),←,
12,"Gleeson, Adrian",29y 81d,174 (108-2-64 62.64%),172 (0.99),←,
36,"Hamill, Aaron",18y 335d,2 (1-0-1 50.00%),,←,
17,"Heaver, Brent",25y 35d,70 (50-1-19 72.14%),109 (1.56),58 (41-1-16 71.55%),97 (1.67)
9,"Hickmott, Adrian",24y 112d,65 (42-0-23 64.62%),31 (0.48),15 (10-0-5 66.67%),7 (0.47)
33,"Hogg, Matthew",27y 212d,134 (74-3-57 56.34%),32 (0.24),75 (50-1-24 67.33%),28 (0.37)
4,"Kernahan, Stephen",32y 323d,227 (145-2-80 64.32%),689 (3.04),←,
43,"Koutoufides, Anthony",23y 184d,77 (53-1-23 69.48%),46 (0.60),←,
44,"Madden, Justin",35y 50d,327 (209-2-116 64.22%),189 (0.58),282 (179-2-101 63.83%),169 (0.60)
22,"Manton, Glenn",23y 49d,49 (34-0-15 69.39%),13 (0.27),28 (23-0-5 82.14%),9 (0.32)
5,"McKay, Andrew",26y 6d,80 (58-1-21 73.13%),14 (0.17),←,
19,"Pearce, Brad",24y 339d,40 (32-0-8 80.00%),85 (2.13),38 (32-0-6 84.21%),84 (2.21)
7,"Ratten, Brett",25y 9d,113 (73-0-40 64.60%),28 (0.25),←,
14,"Sexton, Michael",25y 137d,123 (81-1-41 66.26%),11 (0.09),←,
1,"Silvagni, Stephen",29y 50d,204 (136-1-67 66.91%),126 (0.62),←,
32,"Whitehead, Adrian",20y 330d,46 (38-0-8 82.61%),8 (0.17),←,
2,"Williams, Greg",32y 294d,234 (142-1-91 60.90%),206 (0.88),93 (66-1-26 71.51%),78 (0.84)
Totals,Totals,26y 32d,2409 (1579-18-812 65.55%),2033 (0.84),,
C,"Parkin, David",53y 312d,415 (252-2-161 60.96%),,252 (165-2-85 65.87%),
