Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",23,4,13,36,,,,3.0,6.0,3.0,8.0,4.0,1.0,,,12.0,25.0,,,2.0,2.0,,
30,"Brown, Leigh",3,,1,4,,,2.0,7.0,,3.0,,2.0,1.0,2.0,,1.0,3.0,,,4.0,,,
9,"Carr, Matthew",8,3,6,14,1,,,4.0,,1.0,3.0,3.0,1.0,2.0,,4.0,9.0,,1.0,3.0,,,
10,"Cook, Troy",17,1,12,29,,2.0,,9.0,3.0,3.0,5.0,2.0,1.0,,2.0,17.0,11.0,,,1.0,,,
24,"Croad, Trent",5,2,1,6,1,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,2.0,4.0,1.0,1.0,,,,
38,"Cunningham, Ben",15,,9,24,,2.0,,1.0,,8.0,1.0,1.0,2.0,,,4.0,19.0,,,2.0,,,
7,"Farmer, Jeff",9,5,5,14,1,3.0,,2.0,,2.0,3.0,,,,,2.0,12.0,,3.0,2.0,,,
14,"Grover, Antoni",8,6,5,13,,,,,4.0,2.0,2.0,,,,,3.0,10.0,1.0,,2.0,3.0,,
39,"Haines, Daniel",12,3,5,17,1,,,,1.0,7.0,2.0,2.0,2.0,,,7.0,8.0,,1.0,2.0,1.0,,
4,"Hasleby, Paul",16,5,12,28,2,5.0,,4.0,,2.0,3.0,,2.0,,3.0,19.0,9.0,3.0,3.0,4.0,,,
28,"Koops, Steven",2,1,4,6,,,,,1.0,,1.0,2.0,,2.0,,5.0,1.0,1.0,,2.0,,,
20,"Longmuir, Justin",5,3,6,11,2,,11.0,4.0,,2.0,4.0,4.0,1.0,3.0,,9.0,2.0,2.0,,1.0,,,
21,"Longmuir, Troy",3,1,2,5,,,,,,2.0,1.0,2.0,,1.0,,1.0,4.0,,,,,,
8,"McManus, Shaun",6,2,11,17,,1.0,,3.0,,1.0,2.0,,2.0,,,11.0,6.0,,,2.0,,,
15,"McPharlin, Luke",8,5,1,9,,,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,,3.0,7.0,1.0,,3.0,,,
34,"Medhurst, Paul",8,4,3,11,4,3.0,,,,1.0,,,2.0,,,10.0,1.0,3.0,4.0,1.0,,,
25,"Norrish, Jason",3,3,3,6,,,,1.0,1.0,,,1.0,,,,1.0,5.0,,,1.0,,,
23,"Parker, Shane",8,5,6,14,,,,4.0,3.0,,,1.0,2.0,1.0,,7.0,6.0,,,2.0,,,
29,"Pavlich, Matthew",4,1,11,15,,,2.0,3.0,,,3.0,,,,,8.0,8.0,,,4.0,,,
35,"Siegert, Andrew",5,2,2,7,,,,2.0,,3.0,,,1.0,,,3.0,4.0,,,,1.0,,
2,"Simmonds, Troy",7,3,2,9,,,13.0,2.0,1.0,2.0,,1.0,,,,2.0,7.0,,,2.0,,,
19,"Walker, James",8,1,3,11,,,,3.0,2.0,2.0,1.0,1.0,1.0,,,5.0,6.0,,,4.0,5.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,60,123,306,12,18.0,30.0,54.0,25.0,49.0,40.0,28.0,20.0,13.0,5.0,136.0,167.0,12.0,13.0,44.0,12.0,,
Opposition,Opposition,170,70,132,302,12,7.0,23.0,37.0,31.0,39.0,38.0,48.0,13.0,20.0,1.0,129.0,180.0,12.0,9.0,31.0,12.0,,
