Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",34y 356d,328 (175-2-151 53.66%),414 (1.26),218 (140-2-76 64.68%),290 (1.33)
30,"Atkins, Tom",23y 229d,7 (6-0-1 85.71%),1 (0.14),←,
46,"Blicavs, Mark",28y 38d,140 (93-2-45 67.14%),36 (0.26),←,
6,"Clark, Jordan",18y 201d,6 (5-0-1 83.33%),2 (0.33),←,
40,"Dahlhaus, Luke",26y 257d,161 (76-0-85 47.20%),115 (0.71),7 (6-0-1 85.71%),5 (0.71)
35,"Dangerfield, Patrick",29y 30d,231 (133-1-97 57.79%),264 (1.14),77 (52-1-24 68.18%),101 (1.31)
22,"Duncan, Mitch",27y 329d,187 (135-1-51 72.46%),131 (0.70),←,
29,"Guthrie, Cameron",26y 259d,144 (94-2-48 65.97%),43 (0.30),←,
39,"Guthrie, Zach",20y 309d,17 (9-1-7 55.88%),,←,
26,"Hawkins, Tom",30y 288d,239 (172-2-65 72.38%),513 (2.15),←,
38,"Henry, Jack",20y 249d,28 (17-0-11 60.71%),8 (0.29),←,
11,"Kelly, Tim",24y 283d,30 (19-0-11 63.33%),30 (1.00),←,
8,"Kolodjashnij, Jake",23y 269d,77 (50-2-25 66.23%),,←,
27,"Menegola, Sam",27y 59d,60 (39-1-20 65.83%),47 (0.78),←,
32,"Miers, Gryan",20y 36d,7 (6-0-1 85.71%),9 (1.29),←,
42,"OConnor, Mark",22y 108d,14 (9-0-5 64.29%),1 (0.07),←,
3,"Parfitt, Brandan",21y 8d,40 (27-0-13 67.50%),23 (0.57),←,
17,"Ratugolea, Esava",20y 285d,15 (12-0-3 80.00%),9 (0.60),←,
23,"Rohan, Gary",27y 332d,113 (76-1-36 67.70%),112 (0.99),7 (6-0-1 85.71%),16 (2.29)
1,"Stanley, Rhys",28y 155d,122 (63-1-58 52.05%),80 (0.66),64 (42-1-21 66.41%),40 (0.63)
44,"Stewart, Tom",26y 51d,50 (33-0-17 66.00%),3 (0.06),←,
7,"Taylor, Harry",32y 327d,244 (180-2-62 74.18%),74 (0.30),←,
Totals,Totals,25y 219d,2260 (1429-18-813 63.23%),1915 (0.85),,
C,"Scott, Chris",43y 2d,197 (137-2-58 70.05%),,←,
