Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 222d,111 (75-1-35 68.02%),17 (0.15),←,
46,"Blicavs, Mark",33y 30d,253 (170-3-80 67.79%),66 (0.26),←,
12,"Bowes, Jack",26y 92d,105 (34-2-69 33.33%),22 (0.21),22 (13-1-8 61.36%),8 (0.36)
4,"Bruhn, Tanner",21y 336d,55 (24-1-30 44.55%),19 (0.35),25 (13-1-11 54.00%),8 (0.32)
5,"Cameron, Jeremy",31y 26d,237 (123-3-111 52.53%),603 (2.54),66 (46-0-20 69.70%),176 (2.67)
45,"Close, Brad",25y 272d,83 (59-1-23 71.69%),73 (0.88),←,
35,"Dangerfield, Patrick",34y 22d,325 (194-2-129 60.00%),329 (1.01),171 (113-2-56 66.67%),166 (0.97)
16,"De Koning, Sam",23y 61d,50 (36-1-13 73.00%),1 (0.02),←,
28,"Dempsey, Oliver",21y 111d,14 (10-0-4 71.43%),7 (0.50),←,
22,"Duncan, Mitch",32y 322d,280 (201-2-77 72.14%),182 (0.65),←,
29,"Guthrie, Cameron",31y 252d,237 (159-2-76 67.51%),75 (0.32),←,
39,"Guthrie, Zach",25y 302d,84 (55-2-27 66.67%),11 (0.13),←,
26,"Hawkins, Tom",35y 281d,353 (250-3-100 71.25%),790 (2.24),←,
38,"Henry, Jack",25y 242d,125 (86-1-38 69.20%),24 (0.19),←,
36,"Henry, Oliver",21y 273d,54 (31-1-22 58.33%),84 (1.56),29 (17-1-11 60.34%),56 (1.93)
9,"Holmes, Max",21y 242d,58 (39-1-18 68.10%),26 (0.45),←,
8,"Kolodjashnij, Jake",28y 262d,180 (120-3-57 67.50%),3 (0.02),←,
32,"Miers, Gryan",25y 28d,113 (76-1-36 67.70%),86 (0.76),←,
42,"OConnor, Mark",27y 101d,116 (78-0-38 67.24%),9 (0.08),←,
3,"Parfitt, Brandan",26y,127 (88-0-39 69.29%),48 (0.38),←,
1,"Stanley, Rhys",33y 148d,201 (117-2-82 58.71%),105 (0.52),143 (96-2-45 67.83%),65 (0.45)
18,"Stengle, Tyson",25y 191d,67 (40-1-26 60.45%),107 (1.60),51 (35-1-15 69.61%),92 (1.80)
2,"Tuohy, Zach",34y 139d,275 (149-3-123 54.73%),97 (0.35),155 (101-2-52 65.81%),57 (0.37)
Totals,Totals,27y 315d,3503 (2214-36-1253 63.20%),2784 (0.79),,
C,"Scott, Chris",47y 360d,316 (217-3-96 69.15%),,←,
