Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
30,"Caddy, Nate",19y 5d,5 (3-0-2 60.00%),5 (1.00),←,
6,"Caldwell, Jye",23y 295d,73 (30-1-42 41.78%),24 (0.33),62 (27-1-34 44.35%),23 (0.37)
13,"Cox, Nik",22y 186d,50 (21-1-28 43.00%),18 (0.36),←,
2,"Draper, Sam",25y 295d,68 (26-1-41 38.97%),29 (0.43),←,
22,"Durham, Sam",23y 10d,66 (31-1-34 47.73%),19 (0.29),←,
28,"Duursma, Xavier",24y 12d,86 (54-1-31 63.37%),41 (0.48),13 (7-1-5 57.69%),8 (0.62)
17,"Goldstein, Todd",36y 18d,329 (138-3-188 42.40%),159 (0.48),14 (8-1-5 60.71%),2 (0.14)
11,"Gresham, Jade",26y 330d,153 (73-2-78 48.37%),151 (0.99),17 (9-1-7 55.88%),15 (0.88)
35,"Guelfi, Matt",26y 340d,108 (53-1-54 49.54%),60 (0.56),←,
23,"Jones, Harry",23y 145d,47 (25-1-21 54.26%),50 (1.06),←,
29,"Kelly, Jake",29y 180d,164 (73-2-89 45.12%),4 (0.02),54 (23-1-30 43.52%),3 (0.06)
4,"Langford, Kyle",27y 231d,148 (64-2-82 43.92%),165 (1.11),←,
15,"Laverde, Jayden",28y 98d,126 (57-1-68 45.63%),38 (0.30),←,
37,"Martin, Nic",23y 107d,62 (28-1-33 45.97%),45 (0.73),←,
1,"McGrath, Andrew",26y 47d,152 (73-2-77 48.68%),20 (0.13),←,
32,"McKay, Ben",26y 208d,89 (18-2-69 21.35%),1 (0.01),18 (10-1-7 58.33%),
47,"Menzie, Jye",21y 265d,33 (16-0-17 48.48%),26 (0.79),←,
7,"Merrett, Zach",28y 290d,224 (98-3-123 44.42%),76 (0.34),←,
16,"Perkins, Archie",22y 115d,77 (34-0-43 44.16%),48 (0.62),←,
27,"Redman, Mason",26y 328d,119 (56-2-61 47.90%),20 (0.17),←,
14,"Ridley, Jordan",25y 273d,93 (39-1-53 42.47%),2 (0.02),←,
9,"Shiel, Dylan",31y 132d,215 (92-4-119 43.72%),89 (0.41),80 (33-1-46 41.88%),25 (0.31)
25,"Stringer, Jake",30y 85d,207 (103-1-103 50.00%),358 (1.73),118 (55-1-62 47.03%),198 (1.68)
Totals,Totals,26y 31d,2694 (1205-33-1456 44.73%),1448 (0.54),,
C,"Scott, Brad",48y 77d,252 (127-1-124 50.60%),,41 (21-1-19 52.44%),
