Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",22y 121d,47 (30-0-17 63.83%),13 (0.28),←,
41,"Anstey, Jacob",19y 151d,4 (4-0-0 100.00%),2 (0.50),←,
21,"Bradley, Craig",33y 247d,258 (162-2-94 63.18%),191 (0.74),←,
16,"Camporeale, Scott",21y 320d,52 (39-0-13 75.00%),34 (0.65),←,
34,"De Iulio, Ron",25y 73d,65 (41-0-24 63.08%),52 (0.80),←,
35,"Dean, Peter",32y 110d,226 (144-1-81 63.94%),32 (0.14),←,
36,"Hamill, Aaron",19y 311d,15 (8-0-7 53.33%),8 (0.53),←,
9,"Hickmott, Adrian",25y 89d,81 (53-0-28 65.43%),41 (0.51),31 (21-0-10 67.74%),17 (0.55)
33,"Hogg, Matthew",28y 188d,143 (79-3-61 56.29%),36 (0.25),84 (55-1-28 66.07%),32 (0.38)
4,"Kernahan, Stephen",33y 299d,245 (155-2-88 63.67%),732 (2.99),←,
43,"Koutoufides, Anthony",24y 160d,98 (64-1-33 65.82%),69 (0.70),←,
22,"Manton, Glenn",24y 26d,70 (45-0-25 64.29%),23 (0.33),49 (34-0-15 69.39%),19 (0.39)
5,"McKay, Andrew",26y 348d,99 (68-1-30 69.19%),17 (0.17),←,
18,"Murphy, Justin",21y 64d,41 (26-0-15 63.41%),43 (1.05),29 (17-0-12 58.62%),34 (1.17)
27,"OSullivan, Luke",29y 91d,57 (32-0-25 56.14%),53 (0.93),←,
7,"Ratten, Brett",25y 351d,133 (83-0-50 62.41%),33 (0.25),←,
14,"Sexton, Michael",26y 114d,143 (92-1-50 64.69%),13 (0.09),←,
1,"Silvagni, Stephen",30y 27d,222 (146-1-75 65.99%),136 (0.61),←,
32,"Whitehead, Adrian",21y 306d,56 (43-0-13 76.79%),13 (0.23),←,
8,"Whitnall, Lance",17y 308d,12 (7-0-5 58.33%),17 (1.42),←,
2,"Williams, Greg",33y 270d,247 (149-1-97 60.53%),216 (0.87),106 (73-1-32 69.34%),88 (0.83)
Totals,Totals,25y 328d,2314 (1470-13-831 63.53%),1774 (0.77),,
C,"Parkin, David",54y 288d,436 (263-2-171 60.55%),,273 (176-2-95 64.84%),
