Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",24y 234d,125 (78-2-45 63.20%),76 (0.61),←,
24,"Blake, Mark",22y 320d,50 (38-0-12 76.00%),7 (0.14),←,
35,"Chapman, Paul",26y 263d,151 (87-2-62 58.28%),198 (1.31),←,
11,"Corey, Joel",26y 159d,168 (98-2-68 58.93%),54 (0.32),←,
44,"Enright, Corey",26y 315d,142 (80-2-60 57.04%),44 (0.31),←,
15,"Gamble, Ryan",20y 306d,10 (8-0-2 80.00%),15 (1.50),←,
2,"Harley, Tom",30y 7d,176 (105-3-68 60.51%),10 (0.06),175 (104-3-68 60.29%),9 (0.05)
8,"Hunt, Josh",26y 133d,114 (71-1-42 62.72%),15 (0.13),←,
28,"Johnson, David",26y 271d,71 (38-1-32 54.23%),16 (0.23),←,
20,"Johnson, Steve",25y 21d,104 (66-2-36 64.42%),194 (1.87),←,
9,"Kelly, James",24y 209d,124 (73-1-50 59.27%),60 (0.48),←,
13,"Lonergan, Tom",24y 69d,15 (10-1-4 70.00%),22 (1.47),←,
4,"Mackie, Andrew",23y 353d,75 (55-0-20 73.33%),48 (0.64),←,
21,"Mooney, Cameron",28y 303d,160 (99-1-60 62.19%),189 (1.18),149 (89-1-59 60.07%),187 (1.26)
6,"Ottens, Brad",28y 182d,196 (99-1-96 50.77%),227 (1.16),67 (46-1-20 69.40%),75 (1.12)
32,"Prismall, Brent",22y 11d,19 (12-1-6 65.79%),9 (0.47),←,
33,"Rooke, Max",26y 219d,105 (59-2-44 57.14%),27 (0.26),←,
30,"Scarlett, Matthew",29y 50d,199 (116-2-81 58.79%),16 (0.08),←,
14,"Selwood, Joel",20y 60d,37 (34-0-3 91.89%),11 (0.30),←,
27,"Stokes, Mathew",23y 246d,45 (37-0-8 82.22%),68 (1.51),←,
7,"Taylor, Harry",22y 43d,13 (12-0-1 92.31%),2 (0.15),←,
5,"Varcoe, Travis",20y 106d,27 (24-0-3 88.89%),24 (0.89),←,
Totals,Totals,25y 10d,2126 (1299-24-803 61.10%),1332 (0.63),,
C,"Thompson, Mark",44y 249d,202 (115-3-84 57.67%),,←,
