North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",25y 196d,63 (33-0-30 52.38%),22 (0.35),53 (26-0-27 49.06%),18 (0.34)
18,"Atley, Shaun",26y 338d,196 (99-0-97 50.51%),43 (0.22),←,
50,"Brown, Ben",26y 270d,120 (63-0-57 52.50%),277 (2.31),←,
10,"Cunnington, Ben",28y 48d,208 (107-0-101 51.44%),84 (0.40),←,
14,"Dumont, Trent",24y 48d,81 (32-0-49 39.51%),23 (0.28),←,
24,"Durdin, Sam",23y 72d,18 (8-0-10 44.44%),1 (0.06),←,
6,"Garner, Taylor",25y 221d,42 (19-0-23 45.24%),27 (0.64),←,
22,"Goldstein, Todd",31y 47d,233 (118-1-114 50.86%),119 (0.51),←,
4,"Higgins, Shaun",31y 166d,219 (104-1-114 47.72%),218 (1.00),90 (46-0-44 51.11%),90 (1.00)
8,"Hrovat, Nathan",25y 71d,68 (27-0-41 39.71%),35 (0.51),38 (13-0-25 34.21%),21 (0.55)
20,"Larkey, Nick",21y 72d,18 (8-0-10 44.44%),25 (1.39),←,
34,"Macmillan, Jamie",27y 328d,156 (79-0-77 50.64%),45 (0.29),←,
17,"Pittard, Jasper",28y 138d,147 (75-0-72 51.02%),12 (0.08),21 (9-0-12 42.86%),1 (0.05)
13,"Polec, Jared",26y 309d,127 (68-0-59 53.54%),69 (0.54),21 (9-0-12 42.86%),14 (0.67)
12,"Simpkin, Jy",21y 165d,55 (24-0-31 43.64%),27 (0.49),←,
25,"Tarrant, Robbie",30y 114d,147 (71-0-76 48.30%),44 (0.30),←,
26,"Thomas, Tarryn",19y 145d,19 (9-0-10 47.37%),16 (0.84),←,
16,"Thompson, Scott",33y 100d,240 (117-2-121 49.17%),7 (0.03),←,
28,"Turner, Kayne",23y 229d,78 (40-0-38 51.28%),53 (0.68),←,
2,"Williams, Marley",26y 26d,119 (60-0-59 50.42%),10 (0.08),51 (24-0-27 47.06%),4 (0.08)
7,"Ziebell, Jack",28y 170d,209 (101-0-108 48.33%),160 (0.77),←,
44,"Zurhaar, Cameron",21y 87d,27 (12-0-15 44.44%),30 (1.11),←,
Totals,Totals,26y 70d,2590 (1274-4-1312 49.19%),1347 (0.52),,
C,"Shaw, Rhyce",37y 305d,11 (6-0-5 54.55%),,←,
