Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, James",7,3,3,10,1,1.0,,5.0,1.0,2.0,,1.0,3.0,,,6.0,5.0,1.0,,,,,86.0
22,"Blakey, Nick",21,6,5,26,,,,1.0,8.0,,,1.0,1.0,1.0,,5.0,10.0,,,2.0,1.0,,81.0
4,"Clarke, Ryan",,,,,,,,,,,,,,,,,,,,,,,
13,"Florent, Oliver",13,6,7,20,,,,1.0,4.0,,,2.0,,,,1.0,17.0,,,1.0,,1.0,82.0
23,"Franklin, Lance",15,6,1,16,2,4.0,,,,4.0,,1.0,,1.0,,5.0,11.0,2.0,5.0,1.0,,1.0,86.0
21,"Gulden, Errol",20,7,6,26,1,,,2.0,2.0,6.0,2.0,3.0,1.0,,,11.0,16.0,,,3.0,,,83.0
9,"Hayward, Will",8,4,4,12,2,2.0,,3.0,1.0,1.0,1.0,5.0,,4.0,,5.0,7.0,,1.0,,,,87.0
5,"Heeney, Isaac",6,5,7,13,1,2.0,,5.0,,3.0,,2.0,,,,7.0,7.0,1.0,2.0,3.0,,,86.0
31,"Hickey, Tom",4,3,5,9,1,1.0,10.0,2.0,,1.0,,3.0,1.0,3.0,,6.0,4.0,,2.0,1.0,,,69.0
12,"Kennedy, Josh",10,2,8,18,1,,,,2.0,3.0,4.0,2.0,,,,5.0,12.0,,,,2.0,,76.0
19,"Ladhams, Peter",8,4,4,12,,2.0,14.0,1.0,,,,2.0,2.0,1.0,,6.0,7.0,1.0,2.0,2.0,,,73.0
44,"Lloyd, Jake",18,7,6,24,,,,4.0,5.0,1.0,,2.0,2.0,1.0,,5.0,17.0,,,1.0,,1.0,81.0
39,"McCartin, Paddy",10,4,5,15,,,,1.0,1.0,1.0,,2.0,2.0,1.0,,5.0,10.0,,,6.0,,,80.0
30,"McCartin, Tom",9,8,3,12,,,,,4.0,1.0,,6.0,,1.0,,5.0,9.0,1.0,,17.0,,,95.0
6,"McDonald, Logan",4,5,2,6,,1.0,,2.0,,,,1.0,,,,3.0,3.0,2.0,2.0,1.0,,2.0,89.0
27,"McInerney, Justin",9,4,8,17,,,,,1.0,4.0,,3.0,,,,4.0,12.0,,,2.0,,1.0,91.0
14,"Mills, Callum",21,7,8,29,,,,13.0,2.0,7.0,7.0,1.0,4.0,,3.0,12.0,18.0,,,3.0,,,84.0
11,"Papley, Tom",13,10,8,21,2,3.0,,2.0,1.0,4.0,3.0,3.0,1.0,,1.0,8.0,13.0,,4.0,1.0,,2.0,75.0
26,"Parker, Luke",15,5,8,23,1,,,3.0,2.0,7.0,5.0,1.0,1.0,,,7.0,15.0,,,1.0,,,76.0
24,"Rampe, Dane",8,7,4,12,,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,5.0,8.0,,,5.0,,,90.0
8,"Rowbottom, James",13,3,9,22,,,,4.0,2.0,2.0,5.0,1.0,3.0,,,10.0,12.0,,,1.0,,1.0,74.0
1,"Warner, Chad",16,7,16,32,,1.0,,3.0,2.0,6.0,5.0,3.0,1.0,2.0,2.0,10.0,22.0,,,1.0,2.0,1.0,80.0
15,"Wicks, Sam",7,4,12,19,2,,,2.0,,4.0,,4.0,1.0,2.0,,7.0,13.0,,1.0,1.0,,1.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,255,117,139,394,14,21.0,24.0,55.0,41.0,60.0,33.0,50.0,24.0,18.0,6.0,138.0,248.0,8.0,19.0,53.0,5.0,11.0,
Opposition,Opposition,195,83,136,331,6,11.0,26.0,30.0,46.0,49.0,28.0,58.0,18.0,24.0,,125.0,195.0,8.0,6.0,43.0,4.0,3.0,
