Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",8,2,6,14,1,1.0,,4.0,,2.0,,1.0,,,,4.0,9.0,,2.0,1.0,1.0,3.0,89.0
16,"Brown, Luke",7,5,10,17,1,,,4.0,4.0,1.0,,,,,,3.0,14.0,,1.0,2.0,,1.0,82.0
44,"Crouch, Matt",9,4,14,23,1,1.0,,3.0,1.0,,3.0,3.0,2.0,1.0,,8.0,15.0,,,,1.0,,75.0
32,"Dangerfield, Patrick",8,5,11,19,1,,,7.0,1.0,2.0,3.0,3.0,,1.0,,8.0,12.0,1.0,2.0,1.0,1.0,1.0,82.0
26,"Douglas, Richard",18,1,5,23,1,,,4.0,3.0,7.0,6.0,2.0,,,,6.0,14.0,,,1.0,,1.0,88.0
41,"Hartigan, Kyle",14,9,8,22,,,,,5.0,,,1.0,1.0,1.0,,5.0,17.0,,,4.0,,,94.0
24,"Jacobs, Sam",9,7,13,22,,1.0,39.0,4.0,2.0,,2.0,6.0,1.0,2.0,2.0,8.0,13.0,1.0,,,,2.0,90.0
10,"Jaensch, Matthew",17,9,4,21,,1.0,,2.0,6.0,1.0,,,1.0,,,5.0,13.0,2.0,1.0,2.0,1.0,1.0,84.0
4,"Jenkins, Josh",14,11,2,16,4,1.0,4.0,,,5.0,,1.0,,,,6.0,11.0,2.0,3.0,2.0,,1.0,93.0
17,"Kerridge, Sam",8,4,5,13,1,,,1.0,,2.0,1.0,2.0,,1.0,,2.0,10.0,,2.0,,,1.0,89.0
29,"Laird, Rory",5,3,8,13,,1.0,,4.0,1.0,3.0,2.0,2.0,,,,5.0,8.0,,,1.0,2.0,,71.0
14,"Mackay, David",14,8,15,29,2,,,3.0,3.0,5.0,3.0,,,,,8.0,21.0,1.0,1.0,,4.0,,86.0
36 ↑,"Martin, Brodie",3,1,1,4,,1.0,,,1.0,1.0,,1.0,,,,,4.0,,,,3.0,,16.0
23,"Petrenko, Jared",10,3,7,17,2,1.0,,6.0,,5.0,2.0,1.0,,,,7.0,9.0,,1.0,2.0,2.0,1.0,84.0
1,"Podsiadly, James",10,6,4,14,3,,,2.0,,2.0,,2.0,1.0,1.0,,4.0,11.0,2.0,2.0,1.0,,1.0,91.0
3,"Reilly, Brent",13,7,5,18,,,,,2.0,2.0,,4.0,,1.0,,2.0,16.0,,,2.0,2.0,,73.0
25 ↓,"Rutten, Ben",7,5,7,14,,,,4.0,1.0,,,,,,,4.0,10.0,,,4.0,,,78.0
9,"Sloane, Rory",17,9,13,30,1,1.0,,5.0,1.0,7.0,6.0,1.0,,,1.0,13.0,17.0,2.0,1.0,1.0,1.0,1.0,87.0
33,"Smith, Brodie",20,12,10,30,,1.0,,1.0,4.0,2.0,,2.0,1.0,,,6.0,25.0,1.0,,4.0,1.0,1.0,87.0
12,"Talia, Daniel",7,4,1,8,,,,1.0,2.0,,,,,,,2.0,6.0,,,8.0,,,91.0
5,"Thompson, Scott",15,8,17,32,,,,7.0,2.0,5.0,6.0,2.0,,1.0,3.0,12.0,20.0,,,1.0,,1.0,85.0
11,"Wright, Matthew",9,4,13,22,2,,,5.0,1.0,1.0,3.0,,2.0,,,8.0,15.0,,1.0,1.0,,2.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,242,127,179,421,20,16.0,43.0,67.0,40.0,53.0,37.0,34.0,9.0,9.0,6.0,126.0,290.0,12.0,17.0,38.0,19.0,18.0,
Opposition,Opposition,185,79,152,337,7,8.0,30.0,57.0,30.0,48.0,37.0,40.0,9.0,9.0,,126.0,204.0,4.0,8.0,49.0,12.0,5.0,
