Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"AhMat, Matthew",9,,4,13,,,,2.0,,,,,1.0,,,,,,,,,,
30,"Bayes, Mark",13,5,2,15,,,2.0,1.0,,,,,,2.0,,,,,,,,,
12,"Considine, Ed",4,1,5,9,,,,,,,,,,1.0,,,,,,,,,
28,"Cresswell, Daryn",16,5,7,23,1,,,1.0,,,,,3.0,2.0,,,,,,,,,
5,"Daniels, Jayson",5,1,11,16,,,,1.0,,,,,3.0,2.0,,,,,,,,,
6,"Dunkley, Andrew",3,3,4,7,,,,3.0,,,,,1.0,1.0,,,,,,,,,
37,"Filandia, Peter",10,3,10,20,3,1.0,,1.0,,,,,4.0,1.0,2.0,,,,,,,,
20,"Gaspar, Darren",3,2,6,9,,,2.0,,,,,,1.0,,,,,,,,,,
21,"Hepburn, Mark",7,5,4,11,1,2.0,,,,,,,1.0,,,,,,,,,,
11,"Kappler, Darren",10,4,7,17,4,2.0,,1.0,,,,,,1.0,,,,,,,,,
14,"Kelly, Paul",16,4,8,24,1,1.0,,1.0,,,,,3.0,4.0,,,,,,,,,
31,"Lang, Damian",9,5,5,14,3,1.0,,,,,,,1.0,3.0,,,,,,,,,
1,"Lawson, Jamie",5,,8,13,,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
3,"Lewis, Dale",11,3,6,17,4,,,1.0,,,,,4.0,,,,,,,,,,
34,"Luff, Troy",9,3,5,14,,,,,,,,,1.0,,,,,,,,,,
4,"McRae, Dean",14,2,12,26,1,,,2.0,,,,,2.0,,,,,,,,,,
8,"Minton-Connell, Simon",3,1,4,7,3,,,1.0,,,,,2.0,1.0,,,,,,,,,
22,"Rose, Gavin",7,3,4,11,,,7.0,,,,,,2.0,,,,,,,,,,
7,"Seymour, Brad",5,,2,7,,,,,,,,,2.0,1.0,,,,,,,,,
10,"Watters, Scott",6,,3,9,,,,,,,,,,1.0,,,,,,,,,
27,"Wheeler, Sanford",5,,3,8,,,,2.0,,,,,3.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,50,120,290,21,9.0,11.0,19.0,,,,,35.0,23.0,2.0,,,,,,,,
Opposition,Opposition,187,62,141,328,24,10.0,19.0,29.0,,,,,23.0,35.0,4.0,,,,,,,,
