Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
10,"Bonar, Aiden",19y 150d,1 (1-0-0 100.00%),2 (2.00),←,
21,"Buntine, Matt",24y 290d,45 (23-0-22 51.11%),1 (0.02),←,
18,"Cameron, Jeremy",25y 126d,125 (52-3-70 42.80%),320 (2.56),←,
3,"Coniglio, Stephen",24y 233d,113 (52-1-60 46.46%),55 (0.49),←,
16,"Daniels, Brent",19y 149d,5 (4-0-1 80.00%),4 (0.80),←,
1,"Davis, Phil",27y 340d,138 (67-3-68 49.64%),6 (0.04),120 (56-3-61 47.92%),5 (0.04)
24,"de Boer, Matt",28y 148d,166 (95-4-67 58.43%),68 (0.41),28 (17-3-8 66.07%),20 (0.71)
7,"Deledio, Brett",31y 109d,259 (121-6-132 47.88%),191 (0.74),16 (11-1-4 71.88%),9 (0.56)
4,"Greene, Toby",24y 314d,124 (52-1-71 42.34%),136 (1.10),←,
19,"Haynes, Nick",26y 79d,100 (48-3-49 49.50%),8 (0.08),←,
27,"Himmelberg, Harry",22y 89d,35 (24-1-10 70.00%),30 (0.86),←,
2,"Hopper, Jacob",21y 180d,39 (26-1-12 67.95%),17 (0.44),←,
22,"Kelly, Josh",23y 174d,97 (54-2-41 56.70%),62 (0.64),←,
40,"Kennedy, Adam",26y 24d,87 (30-0-57 34.48%),8 (0.09),←,
17,"Langdon, Zac",22y 265d,16 (11-0-5 68.75%),19 (1.19),←,
37,"Lobb, Rory",25y 177d,69 (40-2-27 59.42%),61 (0.88),←,
23,"Shaw, Heath",32y 251d,281 (171-5-105 61.74%),39 (0.14),108 (61-3-44 57.87%),2 (0.02)
26,"Simpson, Dawson",29y 169d,39 (28-1-10 73.08%),4 (0.10),11 (9-1-1 86.36%),
15,"Taylor, Sam",19y 92d,8 (7-0-1 87.50%),,←,
20,"Tomlinson, Adam",24y 360d,110 (44-3-63 41.36%),29 (0.26),←,
8,"Ward, Callan",28y 117d,211 (95-3-113 45.73%),106 (0.50),151 (63-3-85 42.72%),73 (0.48)
6,"Whitfield, Lachie",24y 18d,109 (50-3-56 47.25%),48 (0.44),←,
Totals,Totals,25y 42d,2177 (1095-42-1040 50.30%),1214 (0.56),,
C,"Cameron, Leon",45y 337d,112 (61-3-48 55.80%),,←,
