Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ambrose, Patrick",4,2,5,9,,,,1.0,2.0,,,2.0,1.0,,,2.0,6.0,,,3.0,,,90.0
12,"Baguley, Mark",5,3,7,12,,,,3.0,6.0,1.0,2.0,1.0,4.0,1.0,,10.0,6.0,1.0,,3.0,,,84.0
2,"Bellchambers, Tom",1,2,7,8,,,31.0,3.0,,1.0,,3.0,,2.0,,1.0,7.0,,,1.0,,,83.0
32,"Colyer, Travis",9,2,5,14,,1.0,,1.0,1.0,5.0,3.0,4.0,,,,5.0,7.0,,,,1.0,,85.0
6,"Daniher, Joe",10,4,5,15,3,2.0,2.0,2.0,,4.0,1.0,8.0,2.0,5.0,,7.0,7.0,2.0,2.0,1.0,2.0,,98.0
13,"Fantasia, Orazio",1,1,1,2,,,,,,,,,,,,,2.0,,,,1.0,,12.0
8,"Gleeson, Martin",8,5,7,15,,,,1.0,3.0,3.0,,1.0,1.0,1.0,,6.0,9.0,,,1.0,,1.0,79.0
9,"Goddard, Brendon",16,4,7,23,,,,1.0,4.0,6.0,1.0,2.0,1.0,,,5.0,16.0,1.0,,2.0,,,93.0
15,"Green, Josh",11,2,6,17,1,4.0,,3.0,2.0,1.0,1.0,1.0,,,,7.0,11.0,,1.0,2.0,,,77.0
36,"Hartley, Michael",4,4,6,10,,,,,1.0,1.0,,,,,,4.0,7.0,1.0,,8.0,,,99.0
21,"Heppell, Dyson",14,10,20,34,1,,,6.0,2.0,4.0,6.0,6.0,2.0,2.0,3.0,15.0,19.0,1.0,1.0,1.0,,,89.0
26,"Hooker, Cale",12,9,3,15,2,5.0,,2.0,,4.0,,,2.0,,,8.0,7.0,3.0,6.0,2.0,,1.0,91.0
40,"Howlett, Ben",4,2,8,12,1,,,6.0,,,,1.0,,1.0,,3.0,9.0,,,,,,83.0
18,"Hurley, Michael",17,7,6,23,,,,2.0,8.0,1.0,1.0,4.0,1.0,,,4.0,17.0,,,4.0,,,94.0
43,"McDonald-Tipungwuti, Anthony",10,4,6,16,3,1.0,,5.0,1.0,3.0,2.0,2.0,2.0,1.0,,9.0,7.0,,1.0,,2.0,,80.0
45,"McKenna, Conor",12,2,4,16,,,,1.0,,3.0,,2.0,,1.0,,8.0,9.0,1.0,,3.0,2.0,,68.0
7,"Merrett, Zach",15,2,11,26,,1.0,,5.0,3.0,1.0,1.0,,2.0,,,3.0,22.0,,,1.0,2.0,,84.0
23,"Myers, David",10,3,12,22,,,,6.0,1.0,5.0,4.0,3.0,,1.0,,7.0,13.0,,,1.0,,,75.0
3,"Parish, Darcy",9,4,15,24,,,,4.0,,2.0,2.0,4.0,1.0,,,9.0,16.0,,,2.0,,,82.0
17,"Stewart, James",4,2,6,10,,1.0,,1.0,,3.0,,2.0,1.0,2.0,,5.0,5.0,,,3.0,,1.0,95.0
4,"Watson, Jobe",2,1,9,11,,1.0,,2.0,,1.0,1.0,2.0,,,,4.0,7.0,,,1.0,,1.0,73.0
11,"Zaharakis, David",12,3,21,33,,1.0,,2.0,1.0,4.0,3.0,,,,1.0,10.0,23.0,,1.0,2.0,1.0,2.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,78,177,367,11,18.0,33.0,57.0,35.0,53.0,28.0,48.0,20.0,17.0,4.0,132.0,232.0,10.0,12.0,41.0,11.0,6.0,
Opposition,Opposition,229,102,124,353,11,10.0,40.0,67.0,38.0,51.0,42.0,61.0,17.0,20.0,2.0,133.0,213.0,12.0,14.0,50.0,12.0,7.0,
