Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",20y 29d,25 (12-0-13 48.00%),19 (0.76),←,
21,"Bell, Daniel",22y 70d,40 (19-1-20 48.75%),1 (0.03),←,
3,"Bizzell, Clint",30y 359d,158 (68-1-89 43.35%),79 (0.50),83 (36-0-47 43.37%),7 (0.08)
32,"Bruce, Cameron",27y 265d,158 (77-1-80 49.05%),178 (1.13),←,
41,"Carroll, Nathan",26y 245d,53 (20-1-32 38.68%),1 (0.02),←,
36,"Davey, Aaron",24y 12d,76 (40-1-35 53.29%),107 (1.41),←,
8,"Frawley, James",18y 275d,4 (2-0-2 50.00%),,←,
30,"Godfrey, Simon",26y 247d,99 (45-1-53 45.96%),20 (0.20),←,
18,"Green, Brad",26y 101d,158 (79-1-78 50.32%),202 (1.28),←,
4,"Holland, Ben",30y 43d,185 (95-1-89 51.62%),167 (0.90),60 (33-1-26 55.83%),43 (0.72)
11,"Johnson, Paul",22y 361d,21 (7-0-14 33.33%),3 (0.14),20 (6-0-14 30.00%),3 (0.15)
2,"Jones, Nathan",19y 153d,19 (5-1-13 28.95%),8 (0.42),←,
23,"McDonald, James",30y 260d,189 (89-1-99 47.35%),48 (0.25),←,
5,"McLean, Brock",21y 103d,52 (29-1-22 56.73%),26 (0.50),←,
15,"Petterd, Ricky",18y 333d,7 (2-0-5 28.57%),4 (0.57),←,
33,"Pickett, Byron",29y 315d,199 (128-1-70 64.57%),171 (0.86),24 (13-1-10 56.25%),10 (0.42)
24,"Robertson, Russell",28y 210d,196 (98-1-97 50.26%),354 (1.81),←,
12,"Sylvia, Colin",21y 226d,44 (21-1-22 48.86%),25 (0.57),←,
10,"Ward, Daniel",29y 348d,128 (48-1-79 37.89%),29 (0.23),←,
31,"Wheatley, Paul",26y 71d,105 (55-0-50 52.38%),28 (0.27),←,
34,"White, Jeff",30y 123d,243 (117-1-125 48.35%),103 (0.42),211 (104-1-106 49.53%),85 (0.40)
13,"Yze, Adem",29y 274d,265 (120-1-144 45.47%),229 (0.86),←,
Totals,Totals,25y 218d,2424 (1176-17-1231 48.51%),1802 (0.74),,
C,"Daniher, Neale",46y 127d,222 (108-1-113 48.87%),,←,
