Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",19y 278d,23 (11-0-12 47.83%),6 (0.26),←,
12,"Akermanis, Jason",28y 177d,233 (146-4-83 63.52%),292 (1.25),195 (123-3-69 63.85%),248 (1.27)
20,"Black, Simon",26y 139d,168 (114-1-53 68.15%),116 (0.69),←,
36,"Bradshaw, Daniel",26y 272d,158 (97-2-59 62.03%),302 (1.91),155 (94-2-59 61.29%),302 (1.95)
17,"Brennan, Jared",21y 23d,20 (13-0-7 65.00%),14 (0.70),←,
16,"Brown, Jonathan",23y 295d,107 (79-0-28 73.83%),156 (1.46),←,
19,"Charman, Jamie",23y 35d,71 (50-1-20 71.13%),22 (0.31),←,
30,"Copeland, Robert",24y 86d,91 (64-0-27 70.33%),19 (0.21),←,
18,"Corrie, Anthony",21y 59d,26 (12-0-14 46.15%),24 (0.92),←,
39,"Drummond, Josh",22y 123d,13 (8-0-5 61.54%),6 (0.46),←,
2,"Johnson, Chris",29y 82d,243 (122-3-118 50.82%),158 (0.65),184 (115-3-66 63.32%),91 (0.49)
9,"McGrath, Ashley",22y 92d,71 (44-1-26 62.68%),60 (0.85),←,
25,"McLaren, Dylan",23y 104d,45 (31-0-14 68.89%),5 (0.11),←,
15,"Michael, Mal",28y 57d,179 (103-1-75 57.82%),27 (0.15),118 (82-1-35 69.92%),4 (0.03)
10,"Moody, Matthew",19y 331d,6 (2-0-4 33.33%),3 (0.50),←,
8,"Notting, Tim",26y 303d,133 (90-1-42 68.05%),109 (0.82),←,
6,"Power, Luke",25y 224d,153 (101-1-51 66.34%),161 (1.05),←,
5,"Scott, Brad",29y 109d,150 (88-2-60 59.33%),44 (0.29),128 (80-2-46 63.28%),38 (0.30)
22,"Scott, Chris",29y 109d,212 (126-3-83 60.14%),79 (0.37),157 (99-2-56 63.69%),56 (0.36)
29,"Sherman, Justin",18y 206d,18 (9-0-9 50.00%),13 (0.72),←,
24,"Spaanderman, Llane",19y 191d,3 (1-0-2 33.33%),1 (0.33),←,
3,"Voss, Michael",30y 44d,267 (160-2-105 60.30%),242 (0.91),188 (122-1-65 65.16%),170 (0.90)
Totals,Totals,24y 185d,2390 (1471-22-897 61.55%),1859 (0.78),,
C,"Matthews, Leigh",53y 172d,394 (241-6-147 61.93%),,170 (116-1-53 68.53%),
