Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
24,"Blurton, Ashley",23y 150d,17 (8-0-9 47.06%),2 (0.12),7 (3-0-4 42.86%),
11,"Bowden, Joel",20y 42d,32 (19-0-13 59.38%),39 (1.22),←,
22,"Bower, Nathan",26y 55d,73 (36-1-36 50.00%),22 (0.30),←,
17,"Broderick, Paul",28y 211d,200 (96-1-103 48.25%),138 (0.69),107 (57-1-49 53.74%),58 (0.54)
9,"Campbell, Wayne",25y 313d,157 (72-1-84 46.18%),91 (0.58),←,
6,"Chaffey, Mark",21y 88d,20 (8-0-12 40.00%),2 (0.10),←,
15,"Charles, Justin",27y 308d,90 (46-2-42 52.22%),62 (0.69),54 (28-1-25 52.78%),38 (0.70)
10,"Daffy, Nick",25y 83d,107 (58-1-48 54.67%),140 (1.31),←,
19,"Evans, Brett",26y 68d,14 (7-0-7 50.00%),15 (1.07),←,
25,"Gale, Brendon",30y 15d,180 (77-1-102 43.06%),177 (0.98),←,
2,"Gaspar, Darren",22y 74d,80 (37-0-43 46.25%),6 (0.08),59 (30-0-29 50.85%),5 (0.08)
20,"Harrison, Ben",23y 197d,44 (23-0-21 52.27%),30 (0.68),42 (21-0-21 50.00%),30 (0.71)
39,"Kellaway, Andrew",22y 252d,12 (7-0-5 58.33%),,←,
33,"Knights, Matthew",27y 301d,190 (76-0-114 40.00%),109 (0.57),←,
28,"Moore, Ben",21y 29d,18 (11-0-7 61.11%),9 (0.50),←,
14,"Plapp, Justin",21y 41d,5 (3-0-2 60.00%),8 (1.60),←,
13,"Powell, Robert",22y 136d,37 (20-0-17 54.05%),46 (1.24),←,
7,"Prescott, Ashley",25y 325d,86 (45-1-40 52.91%),14 (0.16),←,
12,"Richardson, Matthew",23y 136d,97 (48-0-49 49.48%),302 (3.11),←,
4,"Rogers, Matthew",24y 250d,96 (52-1-43 54.69%),73 (0.76),←,
29,"Torney, Jason",21y 47d,46 (22-1-23 48.91%),2 (0.04),←,
41,"Turner, Scott",28y 63d,131 (54-0-77 41.22%),32 (0.24),←,
Totals,Totals,24y 178d,1732 (825-10-897 47.63%),1319 (0.76),,
C,"Gieschen, Jeff",41y 314d,23 (14-0-9 60.87%),,←,
