Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",10,3,4,14,,,,3.0,4.0,,2.0,1.0,,,,6.0,6.0,1.0,,1.0,,,100.0
35,"Biglands, Rhett",9,4,2,11,,,24.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,,6.0,5.0,2.0,,,,,56.0
44,"Bock, Nathan",2,1,4,6,,1.0,,1.0,,,,2.0,,,,1.0,6.0,,1.0,1.0,,,40.0
24,"Burton, Brett",18,2,2,20,,1.0,,5.0,1.0,4.0,7.0,5.0,1.0,,,10.0,6.0,,,6.0,,2.0,93.0
11,"Doughty, Michael",11,10,11,22,,,,3.0,3.0,1.0,2.0,3.0,,2.0,,5.0,18.0,,,2.0,,,100.0
9,"Edwards, Tyson",14,6,16,30,,,,1.0,1.0,5.0,6.0,5.0,,,,16.0,15.0,,,3.0,,,100.0
36,"Goodwin, Simon",7,2,8,15,,,,,,2.0,2.0,3.0,,2.0,,7.0,7.0,,,1.0,,,45.0
34,"Hart, Ben",20,3,5,25,,,,3.0,11.0,1.0,,1.0,2.0,1.0,,5.0,14.0,1.0,,3.0,,,100.0
37,"Hentschel, Trent",2,1,2,4,,,,1.0,,,1.0,1.0,,,,1.0,3.0,,,2.0,,,53.0
13,"Hudson, Ben",4,5,10,14,,,20.0,,2.0,,4.0,2.0,,1.0,,7.0,8.0,,,3.0,,,65.0
30,"Jericho, Luke",4,3,4,8,1,1.0,,1.0,,1.0,1.0,,,,,4.0,4.0,,3.0,,,1.0,77.0
39,"Mattner, Martin",14,4,9,23,,1.0,,7.0,,7.0,3.0,1.0,,,1.0,8.0,14.0,,,5.0,1.0,,95.0
23,"McLeod, Andrew",14,5,3,17,,,,1.0,,7.0,,2.0,,1.0,,2.0,13.0,,,1.0,,2.0,100.0
22,"Perrie, Ian",11,3,5,16,,2.0,,2.0,1.0,3.0,,1.0,1.0,,,6.0,10.0,,1.0,2.0,1.0,,90.0
33,"Reilly, Brent",8,3,6,14,,,,1.0,1.0,3.0,4.0,2.0,,,,7.0,7.0,,,1.0,2.0,,77.0
32,"Ricciuto, Mark",19,5,13,32,2,1.0,,2.0,1.0,9.0,6.0,1.0,2.0,,,12.0,19.0,,,,,,82.0
25,"Rutten, Ben",8,,12,20,,,,2.0,4.0,1.0,,,1.0,,,12.0,8.0,,,11.0,1.0,,100.0
12,"Shirley, Robert",2,2,11,13,,,3.0,4.0,,1.0,2.0,,,,,6.0,7.0,,,4.0,,,89.0
14,"Skipworth, Hayden",11,3,10,21,,1.0,,3.0,1.0,2.0,1.0,4.0,,,,7.0,14.0,,,1.0,,,72.0
5,"Thompson, Scott",16,4,5,21,3,2.0,1.0,4.0,,6.0,3.0,,2.0,,2.0,6.0,13.0,1.0,1.0,1.0,,1.0,63.0
15,"Torney, Jason",8,4,5,13,,,,1.0,3.0,2.0,,1.0,1.0,1.0,,4.0,9.0,,,4.0,,,100.0
17,"Welsh, Scott",5,3,2,7,2,,,2.0,,,,,,,,3.0,4.0,1.0,1.0,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,76,149,366,8,15.0,48.0,49.0,34.0,58.0,47.0,38.0,11.0,9.0,3.0,141.0,210.0,6.0,7.0,54.0,5.0,6.0,
Opposition,Opposition,183,74,117,300,11,6.0,25.0,65.0,48.0,40.0,36.0,44.0,9.0,11.0,3.0,127.0,170.0,8.0,10.0,52.0,11.0,5.0,
