Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",26y 181d,66 (38-0-28 57.58%),17 (0.26),55 (35-0-20 63.64%),13 (0.24)
8,"Bewick, Darren",31y 357d,215 (132-1-82 61.63%),316 (1.47),←,
32,"Blumfield, Justin",21y 262d,66 (39-0-27 59.09%),34 (0.52),←,
33,"Caracella, Blake",22y 151d,53 (31-0-22 58.49%),64 (1.21),←,
38,"Denham, Sean",30y 106d,175 (100-4-71 58.29%),65 (0.37),131 (76-4-51 59.54%),44 (0.34)
31,"Fletcher, Dustin",24y 98d,124 (79-3-42 64.92%),36 (0.29),←,
30,"Fraser, Mark",28y 190d,102 (60-2-40 59.80%),46 (0.45),57 (34-2-21 61.40%),23 (0.40)
11,"Hardwick, Damien",26y 360d,104 (60-1-43 58.17%),12 (0.12),←,
26,"Heffernan, Chris",20y 196d,33 (21-0-12 63.64%),13 (0.39),←,
14,"Johnson, Jason",21y 200d,14 (9-0-5 64.29%),2 (0.14),←,
28,"Johnson, Mark",21y 82d,11 (10-0-1 90.91%),1 (0.09),←,
17,"Lalich, Judd",23y 230d,10 (7-0-3 70.00%),2 (0.20),←,
18,"Lloyd, Matthew",21y 119d,77 (43-1-33 56.49%),226 (2.94),←,
13,"Long, Michael",29y 316d,156 (102-2-52 66.03%),122 (0.78),←,
2,"Mercuri, Mark",25y 173d,128 (80-3-45 63.67%),177 (1.38),←,
29,"Moorcroft, Gary",23y 119d,42 (26-0-16 61.90%),46 (1.10),←,
43,"Rioli, Dean",21y 85d,13 (11-0-2 84.62%),22 (1.69),←,
19,"Somerville, Peter",31y 36d,156 (97-3-56 63.14%),89 (0.57),←,
12,"Symons, Michael",27y 331d,107 (63-3-41 60.28%),80 (0.75),←,
21,"Wallis, Dean",29y 351d,106 (64-1-41 60.85%),37 (0.35),←,
6,"Wellman, Sean",24y 327d,106 (53-2-51 50.94%),14 (0.13),72 (40-1-31 56.25%),5 (0.07)
35,"Young, Barry",29y 48d,126 (63-2-61 50.79%),67 (0.53),73 (44-2-27 61.64%),44 (0.60)
Totals,Totals,25y 229d,1990 (1188-28-774 59.70%),1488 (0.75),,
C,"Sheedy, Kevin",51y 232d,443 (279-5-159 63.54%),,←,
