Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",2,3,4,6,,,,2.0,,1.0,,2.0,,1.0,,3,3,1.0,,,,,55.0
10,"Bateman, Chance",12,5,4,16,,1.0,,1.0,2.0,2.0,1.0,5.0,1.0,1.0,,4,12,,,2.0,7.0,1.0,84.0
35,"Birchall, Grant",9,6,9,18,,,,2.0,1.0,1.0,,,,,,4,14,,,1.0,,,80.0
30,"Brown, Campbell",3,2,4,7,,,,2.0,3.0,,1.0,,,,,1,6,,,6.0,2.0,,91.0
39,"Campbell, Robert",5,3,5,10,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,7,3,2.0,2.0,3.0,,1.0,80.0
25,"Clarke, Tim",7,5,4,11,1.0,,,5.0,,1.0,,2.0,,1.0,,1,10,,1.0,2.0,,2.0,100.0
24,"Croad, Trent",9,9,8,17,3.0,,,1.0,,5.0,,1.0,,,,3,14,1.0,3.0,1.0,,,100.0
19,"Dixon, Ben",9,6,5,14,2.0,,,4.0,,2.0,2.0,3.0,1.0,,,6,8,2.0,3.0,2.0,,2.0,96.0
1,"Everitt, Peter",15,8,3,18,1.0,,31.0,3.0,2.0,2.0,4.0,1.0,3.0,,,9,9,3.0,2.0,2.0,,,81.0
23,"Franklin, Lance",3,2,2,5,1.0,,,1.0,,1.0,,1.0,2.0,1.0,,4,3,,,,,,25.0
15,"Hodge, Luke",13,1,10,23,1.0,1.0,1.0,4.0,4.0,6.0,6.0,4.0,4.0,2.0,,12,11,,,3.0,2.0,2.0,87.0
4,"Ladson, Rick",8,4,6,14,,2.0,,1.0,2.0,2.0,1.0,2.0,,2.0,,4,10,,,2.0,2.0,,94.0
3,"Lewis, Jordan",13,6,3,16,,1.0,,2.0,2.0,5.0,4.0,2.0,3.0,2.0,,8,10,1.0,,,,1.0,55.0
14,"Miller, Harry",6,1,8,14,1.0,,,2.0,,,4.0,1.0,2.0,,,11,4,,,,,,75.0
5,"Mitchell, Sam",24,7,11,35,,,,1.0,5.0,7.0,6.0,4.0,3.0,1.0,1.0,17,18,1.0,,,1.0,2.0,91.0
29,"Murphy, Tom",6,5,9,15,,,,,1.0,1.0,2.0,4.0,,1.0,,9,6,,,8.0,,,90.0
2,"Roughead, Jarryd",12,9,4,16,,,,1.0,10.0,,,2.0,1.0,1.0,,4,12,,,7.0,1.0,,100.0
12,"Sewell, Brad",3,3,9,12,,,,4.0,2.0,,,1.0,,,,6,6,,,4.0,1.0,,99.0
11,"Smith, Joel",3,3,2,5,,,,,,1.0,,,,,,1,4,,,1.0,,,52.0
21,"Vandenberg, Richard",10,2,7,17,,,,3.0,1.0,4.0,4.0,2.0,1.0,2.0,,8,10,,,1.0,,1.0,87.0
6,"Williams, Mark",10,7,3,13,5.0,1.0,,,1.0,3.0,,2.0,,1.0,,2,11,,5.0,,6.0,,94.0
45,"Young, Clinton",12,8,3,15,,1.0,,3.0,1.0,5.0,,1.0,1.0,,,1,14,,,2.0,1.0,,82.0
Totals,Totals,194,105,123,317,16.0,8.0,40.0,43.0,38.0,50.0,36.0,42.0,23.0,17.0,1.0,125,198,11.0,16.0,47.0,23.0,12.0,
Opposition,Opposition,188,95,113,301,17.0,12.0,28.0,62.0,31.0,50.0,31.0,44.0,17.0,23.0,5.0,121,177,13.0,17.0,47.0,7.0,7.0,
