Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",7,3,12,19,1,1.0,,4.0,1.0,4.0,1.0,2.0,,1.0,,9.0,11.0,,1.0,2.0,,,84.0
50,"Brown, Ben",6,6,6,12,1,2.0,,1.0,,2.0,,1.0,,1.0,,8.0,4.0,3.0,2.0,1.0,,,86.0
31,"Fritsch, Bayley",11,6,2,13,3,1.0,,3.0,,2.0,,4.0,1.0,2.0,,4.0,8.0,,4.0,1.0,,,76.0
11,"Gawn, Max",14,4,1,15,,,28.0,4.0,1.0,3.0,4.0,4.0,1.0,2.0,,7.0,7.0,2.0,1.0,5.0,,,83.0
14,"Hibberd, Michael",10,3,8,18,,,,3.0,6.0,2.0,1.0,4.0,1.0,,,6.0,12.0,,,5.0,,,88.0
29,"Hunt, Jayden",12,3,4,16,1,1.0,,1.0,3.0,3.0,1.0,1.0,,,,5.0,10.0,,,1.0,1.0,,72.0
6,"Jackson, Luke",1,1,6,7,,1.0,9.0,1.0,,,,1.0,,1.0,,4.0,3.0,,1.0,1.0,,,76.0
23,"Jordon, James",11,4,9,20,,,,2.0,1.0,1.0,3.0,4.0,1.0,1.0,,5.0,14.0,,,2.0,,,82.0
15,"Langdon, Ed",10,4,11,21,,1.0,,2.0,2.0,2.0,3.0,3.0,,,,9.0,13.0,,,,,,94.0
8,"Lever, Jake",10,6,7,17,,,,1.0,7.0,1.0,,1.0,1.0,,,9.0,7.0,1.0,,14.0,,,100.0
1,"May, Steven",12,3,1,13,,,,,7.0,,,3.0,,1.0,,2.0,6.0,1.0,,7.0,,,100.0
25,"McDonald, Tom",9,3,1,10,1,,1.0,1.0,,2.0,,1.0,,1.0,,2.0,7.0,,1.0,3.0,,,79.0
30,"Neal-Bullen, Alex",10,3,3,13,1,,,4.0,,3.0,1.0,2.0,,1.0,,4.0,9.0,,1.0,,,,76.0
13,"Oliver, Clayton",19,6,16,35,,,,6.0,,6.0,9.0,6.0,1.0,2.0,2.0,16.0,17.0,,,1.0,,1.0,88.0
5,"Petracca, Christian",10,1,23,33,,1.0,,3.0,,8.0,9.0,1.0,1.0,1.0,,23.0,11.0,,,3.0,,1.0,90.0
35,"Petty, Harry",8,5,1,9,,,,1.0,,1.0,,2.0,,1.0,,4.0,5.0,3.0,,9.0,,,82.0
36,"Pickett, Kysaiah",6,3,8,14,2,1.0,,3.0,1.0,1.0,1.0,3.0,,1.0,,6.0,8.0,,1.0,3.0,,,80.0
24,"Rivers, Trent",8,4,4,12,,,,1.0,3.0,2.0,1.0,2.0,,,,5.0,7.0,1.0,,5.0,,,73.0
3,"Salem, Christian",13,4,12,25,,,,2.0,3.0,3.0,,4.0,2.0,1.0,,7.0,16.0,,,,,1.0,85.0
9,"Spargo, Charlie",10,5,1,11,1,1.0,,2.0,,3.0,,,1.0,,,3.0,8.0,,2.0,1.0,,1.0,64.0
32,"Sparrow, Tom",,,,,,,,,,,,,,,,,,,,,,,
22,"Vandenberg, Aaron",10,2,6,16,,,,4.0,3.0,4.0,1.0,3.0,,2.0,,3.0,13.0,,,1.0,,1.0,65.0
7,"Viney, Jack",14,1,18,32,,,,11.0,,5.0,6.0,9.0,5.0,3.0,1.0,17.0,14.0,,,1.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,80,160,381,11,13.0,38.0,60.0,38.0,58.0,41.0,61.0,15.0,22.0,3.0,158.0,210.0,11.0,14.0,66.0,1.0,5.0,
Opposition,Opposition,213,57,129,342,12,7.0,34.0,81.0,46.0,50.0,34.0,60.0,22.0,15.0,3.0,139.0,180.0,3.0,6.0,69.0,8.0,8.0,
