Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
47,"Beams, Ben",20y 291d,5 (2-0-3 40.00%),6 (1.20),←,
19,"Chisholm, Scott",26y 7d,69 (27-0-42 39.13%),25 (0.36),6 (3-0-3 50.00%),
8,"Farmer, Jeff",21y 345d,72 (28-0-44 38.89%),142 (1.97),←,
20,"Febey, Matthew",29y 289d,132 (61-0-71 46.21%),38 (0.29),←,
4,"Grgic, Brent",19y 239d,31 (14-0-17 45.16%),16 (0.52),←,
15,"Hopgood, Paul",25y 318d,100 (42-0-58 42.00%),9 (0.09),←,
27,"Ingerson, Anthony",29y 234d,111 (45-0-66 40.54%),40 (0.36),74 (29-0-45 39.19%),15 (0.20)
36,"Leoncelli, Andrew",24y 322d,52 (23-0-29 44.23%),12 (0.23),←,
45,"Longmuir, Troy",20y 10d,14 (5-0-9 35.71%),3 (0.21),←,
3,"Lyon, Garry",31y 264d,225 (126-1-98 56.22%),424 (1.88),←,
23,"McDonald, James",22y 242d,32 (18-0-14 56.25%),16 (0.50),←,
43,"Rigoni, Guy",24y 312d,35 (20-0-15 57.14%),11 (0.31),←,
24,"Robertson, Russell",20y 192d,27 (15-0-12 55.56%),25 (0.93),←,
5,"Schwarz, David",26y 315d,102 (45-1-56 44.61%),158 (1.55),←,
1,"Shanahan, Jamie",31y 180d,150 (80-1-69 53.67%),,25 (16-0-9 64.00%),
46,"Simmonds, Troy",20y 326d,2 (0-0-2 0.00%),,←,
12,"Viney, Todd",33y 66d,226 (109-1-116 48.45%),86 (0.38),←,
42,"Walsh, Peter",22y 315d,9 (3-0-6 33.33%),,←,
26,"Ward, Daniel",21y 330d,10 (3-0-7 30.00%),1 (0.10),←,
34,"White, Jeff",22y 105d,64 (32-0-32 50.00%),40 (0.63),32 (19-0-13 59.38%),22 (0.69)
22,"Woewodin, Shane",22y 327d,57 (24-0-33 42.11%),18 (0.32),←,
13,"Yze, Adem",21y 256d,82 (34-0-48 41.46%),32 (0.39),←,
Totals,Totals,24y 240d,1607 (756-4-847 47.04%),1102 (0.69),,
C,"Daniher, Neale",38y 109d,35 (20-0-15 57.14%),,←,
