North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",8,2,10,18,,,,6.0,1.0,1.0,1.0,2.0,2.0,2.0,,4.0,14.0,,,,1.0,,84.0
50,"Brown, Ben",7,2,4,11,1,2.0,,2.0,,2.0,,2.0,2.0,,,6.0,6.0,,,3.0,,,97.0
13,"Clarke, Ryan",8,2,5,13,1,,,3.0,,3.0,,,,,,4.0,9.0,,,,,,66.0
10,"Cunnington, Ben",6,3,15,21,,,,5.0,,5.0,4.0,4.0,,,,8.0,12.0,,,,,,69.0
14,"Dumont, Trent",9,4,5,14,1,,,6.0,,5.0,2.0,1.0,,,,4.0,10.0,,,1.0,,2.0,64.0
24,"Durdin, Sam",6,2,4,10,,,,1.0,3.0,,,2.0,1.0,,,4.0,7.0,1.0,,4.0,,,89.0
27,"Garner, Taylor",8,4,6,14,1,,,4.0,1.0,2.0,,3.0,1.0,1.0,,5.0,9.0,,1.0,1.0,,,83.0
43,"Gibson, Sam",9,4,11,20,,,,3.0,1.0,1.0,,3.0,,2.0,,2.0,19.0,,,,,,91.0
22,"Goldstein, Todd",5,3,7,12,1,,10.0,2.0,3.0,,3.0,2.0,4.0,2.0,,6.0,7.0,,1.0,1.0,,,88.0
6,"Hansen, Lachlan",12,11,9,21,,,,3.0,2.0,1.0,,2.0,,1.0,,7.0,12.0,2.0,,6.0,,,84.0
4,"Higgins, Shaun",7,1,11,18,,,,4.0,2.0,4.0,1.0,3.0,,,,6.0,11.0,,,,1.0,,92.0
8,"Hrovat, Nathan",11,5,9,20,,,,3.0,1.0,5.0,1.0,3.0,2.0,,,8.0,12.0,,,1.0,,1.0,67.0
34,"Macmillan, Jamie",13,2,7,20,,,,,6.0,2.0,,4.0,,2.0,,4.0,16.0,,,3.0,4.0,,93.0
11,"McDonald, Luke",14,6,7,21,,,,4.0,2.0,3.0,1.0,1.0,3.0,,,6.0,16.0,1.0,,3.0,,1.0,85.0
17,"Mullett, Aaron",16,7,12,28,,,,,13.0,,1.0,2.0,,,,9.0,12.0,2.0,,2.0,,,85.0
31,"Preuss, Braydon",10,9,6,16,2,1.0,26.0,2.0,,3.0,4.0,7.0,1.0,4.0,,11.0,8.0,4.0,2.0,3.0,,,82.0
9,"Swallow, Andrew",4,,10,14,1,,,3.0,1.0,1.0,,2.0,1.0,1.0,,6.0,9.0,,,,,,72.0
25,"Tarrant, Robbie",12,6,11,23,,,,3.0,6.0,4.0,,3.0,,1.0,,2.0,20.0,,,,,,91.0
12,"Thomas, Lindsay",4,3,9,13,,1.0,,4.0,,2.0,1.0,,,,,7.0,5.0,2.0,1.0,,,1.0,66.0
28,"Turner, Kayne",9,5,8,17,1,2.0,,,,1.0,1.0,3.0,1.0,2.0,,6.0,12.0,1.0,2.0,1.0,,,84.0
2,"Williams, Marley",5,3,18,23,,,,2.0,6.0,,1.0,1.0,,,,8.0,15.0,,,5.0,,,88.0
7,"Ziebell, Jack",13,5,15,28,1,,,5.0,2.0,4.0,9.0,2.0,1.0,2.0,,14.0,14.0,,1.0,2.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,89,199,395,10,7.0,36.0,65.0,50.0,49.0,30.0,52.0,19.0,20.0,,137.0,255.0,13.0,8.0,36.0,6.0,5.0,
Opposition,Opposition,208,68,178,386,15,19.0,39.0,71.0,37.0,71.0,50.0,55.0,20.0,19.0,6.0,166.0,224.0,10.0,10.0,48.0,22.0,9.0,
