Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",22y 131d,16 (10-0-6 62.50%),7 (0.44),←,
1,"Boak, Travis",27y 273d,183 (84-1-98 46.17%),111 (0.61),←,
5,"Broadbent, Matthew",25y 273d,131 (58-1-72 44.66%),44 (0.34),←,
33,"Byrne-Jones, Darcy",20y 223d,4 (2-0-2 50.00%),2 (0.50),←,
22,"Dixon, Charlie",25y 220d,71 (22-1-48 31.69%),106 (1.49),6 (3-0-3 50.00%),12 (2.00)
7,"Ebert, Brad",26y 28d,175 (77-1-97 44.29%),91 (0.52),99 (49-1-49 50.00%),58 (0.59)
46,"Gray, Sam",24y 89d,23 (15-0-8 65.22%),10 (0.43),←,
8,"Hartlett, Hamish",25y 260d,116 (52-1-63 45.26%),65 (0.56),←,
36,"Hombsch, Jack",23y 54d,67 (33-0-34 49.25%),,58 (33-0-25 56.90%),
32,"Howard, Dougal",20y 36d,2 (1-0-1 50.00%),1 (0.50),←,
24,"Impey, Jarman",20y 296d,39 (22-0-17 56.41%),7 (0.18),←,
42,"Jonas, Tom",25y 112d,79 (38-1-40 48.73%),1 (0.01),←,
48,"Krakouer, Nathan",27y 361d,68 (31-0-37 45.59%),21 (0.31),55 (30-0-25 54.55%),13 (0.24)
3,"Neade, Jake",21y 337d,40 (23-0-17 57.50%),34 (0.85),←,
13,"OShea, Cameron",24y 48d,70 (32-0-38 45.71%),7 (0.10),←,
29,"Pittard, Jasper",25y 29d,82 (44-0-38 53.66%),10 (0.12),←,
21,"Polec, Jared",23y 201d,50 (29-0-21 58.00%),29 (0.58),34 (22-0-12 64.71%),20 (0.59)
14,"Stewart, Paul",28y 295d,90 (37-0-53 41.11%),33 (0.37),←,
18,"Toumpas, Jimmy",22y 119d,32 (7-0-25 21.88%),6 (0.19),5 (2-0-3 40.00%),
39,"Westhoff, Justin",29y 212d,187 (85-1-101 45.72%),235 (1.26),←,
16,"Wines, Ollie",21y 206d,68 (38-0-30 55.88%),32 (0.47),←,
40,"Young, Aaron",23y 146d,47 (23-1-23 50.00%),25 (0.53),←,
Totals,Totals,24y 130d,1640 (763-8-869 46.52%),877 (0.53),,
C,"Hinkley, Ken",49y 213d,76 (44-0-32 57.89%),,←,
