Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Brown, Nathan",19y 102d,2 (1-0-1 50.00%),,←,
17,"Burns, Scott",33y 96d,248 (111-1-136 44.96%),144 (0.58),←,
32,"Cloke, Travis",21y 23d,57 (30-0-27 52.63%),58 (1.02),←,
1,"Davis, Leon",26y 285d,141 (67-0-74 47.52%),172 (1.22),←,
4,"Didak, Alan",25y 42d,122 (68-0-54 55.74%),176 (1.44),←,
15,"Egan, Chris",21y 154d,27 (12-0-15 44.44%),22 (0.81),←,
25,"Fraser, Josh",26y 83d,158 (84-0-74 53.16%),132 (0.84),←,
38,"Goldsack, Tyson",20y 311d,19 (10-0-9 52.63%),,←,
26,"Johnson, Ben",26y 358d,156 (82-0-74 52.56%),43 (0.28),←,
24,"Lockyer, Tarkyn",28y 150d,169 (80-0-89 47.34%),91 (0.54),←,
8,"Lumumba, Heritier",21y 134d,38 (22-0-16 57.89%),1 (0.03),←,
5,"Maxwell, Nick",24y 299d,74 (39-0-35 52.70%),16 (0.22),←,
7,"Medhurst, Paul",26y 108d,118 (61-0-57 51.69%),192 (1.63),19 (11-0-8 57.89%),26 (1.37)
11,"OBree, Shane",29y 13d,194 (96-0-98 49.48%),75 (0.39),175 (87-0-88 49.71%),72 (0.41)
10,"Pendlebury, Scott",20y 81d,34 (19-0-15 55.88%),24 (0.71),←,
23,"Rocca, Anthony",30y 226d,232 (113-0-119 48.71%),403 (1.74),210 (102-0-108 48.57%),392 (1.87)
39,"Shaw, Heath",22y 122d,55 (30-0-25 54.55%),12 (0.22),←,
22,"Shaw, Rhyce",26y 164d,76 (39-0-37 51.32%),15 (0.20),←,
36,"Swan, Dane",24y 32d,78 (40-0-38 51.28%),38 (0.49),←,
13,"Thomas, Dale",20y 281d,43 (25-0-18 58.14%),32 (0.74),←,
14,"Wakelin, Shane",33y 229d,234 (112-2-120 48.29%),20 (0.09),140 (71-0-69 50.71%),1 (0.01)
19,"Wood, Cameron",21y 24d,18 (4-0-14 22.22%),,2 (1-0-1 50.00%),
Totals,Totals,25y 1d,2293 (1145-3-1145 49.93%),1666 (0.73),,
C,"Malthouse, Mick",54y 224d,566 (316-4-246 56.18%),,188 (93-0-95 49.47%),
