Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",24y 49d,102 (39-0-63 38.24%),267 (2.62),←,
35,"Corr, Aidan",23y 3d,43 (16-0-27 37.21%),1 (0.02),←,
1,"Davis, Phil",26y 263d,105 (47-0-58 44.76%),6 (0.06),87 (36-0-51 41.38%),5 (0.06)
24,"de Boer, Matt",27y 71d,139 (79-1-59 57.19%),49 (0.35),1 (1-0-0 100.00%),1 (1.00)
4,"Greene, Toby",23y 237d,105 (40-0-65 38.10%),99 (0.94),←,
17,"Johnson, Steve",33y 320d,283 (200-3-80 71.20%),503 (1.78),30 (22-0-8 73.33%),51 (1.70)
22,"Kelly, Josh",22y 97d,69 (37-0-32 53.62%),39 (0.57),←,
38,"Lloyd, Daniel",25y 91d,2 (2-0-0 100.00%),1 (0.50),←,
37,"Lobb, Rory",24y 100d,44 (27-0-17 61.36%),48 (1.09),←,
41,"Mumford, Shane",30y 319d,160 (105-2-53 66.25%),48 (0.30),60 (36-0-24 60.00%),9 (0.15)
12,"Patton, Jonathon",24y,62 (29-0-33 46.77%),89 (1.44),←,
36,"Perryman, Harry",18y 152d,1 (1-0-0 100.00%),,←,
50,"Reid, Sam",27y 194d,37 (19-0-18 51.35%),18 (0.49),27 (13-0-14 48.15%),17 (0.63)
9,"Scully, Tom",26y 5d,136 (53-1-82 39.34%),62 (0.46),105 (40-0-65 38.10%),56 (0.53)
23,"Shaw, Heath",31y 174d,246 (151-2-93 61.79%),39 (0.16),73 (41-0-32 56.16%),2 (0.03)
5,"Shiel, Dylan",24y 72d,96 (38-0-58 39.58%),49 (0.51),←,
14,"Taranto, Tim",19y 112d,8 (6-0-2 75.00%),2 (0.25),←,
20,"Tomlinson, Adam",23y 283d,76 (25-0-51 32.89%),19 (0.25),←,
8,"Ward, Callan",27y 40d,176 (75-0-101 42.61%),87 (0.49),116 (43-0-73 37.07%),54 (0.47)
6,"Whitfield, Lachie",22y 306d,74 (30-0-44 40.54%),33 (0.45),←,
29,"Williams, Zac",22y 242d,62 (31-0-31 50.00%),15 (0.24),←,
16,"Wilson, Nathan",24y 133d,61 (32-0-29 52.46%),14 (0.23),←,
Totals,Totals,25y 49d,2087 (1082-9-996 51.84%),1488 (0.71),,
C,"Cameron, Leon",44y 260d,77 (41-0-36 53.25%),,←,
