North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 317d,139 (71-1-67 51.44%),150 (1.08),←,
14,"Armstrong, Matt",28y 38d,134 (54-0-80 40.30%),73 (0.54),2 (2-0-0 100.00%),2 (1.00)
1,"Barnett, John",19y 236d,5 (2-0-3 40.00%),4 (0.80),←,
12,"Blakey, John",28y 258d,178 (78-0-100 43.82%),49 (0.28),43 (26-0-17 60.47%),11 (0.26)
9,"Campbell, Warren",20y 171d,13 (8-0-5 61.54%),13 (1.00),←,
16,"Capuano, Mathew",19y 218d,5 (3-0-2 60.00%),1 (0.20),←,
18,"Carey, Wayne",23y 316d,100 (56-0-44 56.00%),244 (2.44),←,
23,"Clarkson, Alastair",26y 346d,91 (41-2-48 46.15%),61 (0.67),←,
25,"Daniltchenko, Jason",19y 218d,5 (4-0-1 80.00%),,←,
34,"King, David",23y 32d,21 (12-0-9 57.14%),4 (0.19),←,
35,"Longmire, John",24y 98d,135 (67-1-67 50.00%),444 (3.29),←,
4,"Martyn, Mick",26y 220d,136 (69-1-66 51.10%),11 (0.08),←,
31,"McKernan, Corey",21y 110d,24 (16-0-8 66.67%),23 (0.96),←,
13,"Nichols, Trent",26y 1d,81 (31-1-49 38.89%),81 (1.00),21 (14-0-7 66.67%),32 (1.52)
20,"Reynolds, Keenan",26y 91d,76 (43-0-33 56.58%),35 (0.46),2 (2-0-0 100.00%),
22,"Roberts, Mark",29y 284d,123 (55-0-68 44.72%),98 (0.80),46 (29-0-17 63.04%),79 (1.72)
2,"Schwass, Wayne",26y 132d,124 (63-0-61 50.81%),68 (0.55),←,
8,"Scott, Robert",26y 38d,134 (77-1-56 57.84%),165 (1.23),2 (2-0-0 100.00%),1 (0.50)
24,"Sholl, Craig",27y 99d,111 (60-0-51 54.05%),20 (0.18),←,
15,"Smith, Ross",30y 64d,198 (97-2-99 49.49%),34 (0.17),←,
10,"Stevens, Anthony",23y 280d,89 (48-0-41 53.93%),36 (0.40),←,
Totals,Totals,24y 361d,1922 (955-9-958 49.69%),1614 (0.84),,
C,"Pagan, Denis",47y 196d,47 (29-0-18 61.70%),,←,
