Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",6,2.0,2.0,8,,,,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,4,4.0,,,4.0,,,
38,"Baird, John",6,1.0,1.0,7,,,,,2.0,1.0,,2.0,,,,4,2.0,,,4.0,1.0,,
12,"Blakey, John",9,4.0,5.0,14,,,,,2.0,2.0,1.0,2.0,,,,9,4.0,2.0,,3.0,,,
22,"Burton, Matthew",3,3.0,10.0,13,1.0,,21.0,2.0,,,4.0,2.0,,,,8,5.0,1.0,1.0,,,,
23,"Clayton, Shane",11,2.0,4.0,15,3.0,2.0,,1.0,,3.0,4.0,4.0,,,,6,9.0,,1.0,3.0,,,
2,"Colbert, Leigh",12,8.0,6.0,18,,2.0,,4.0,3.0,2.0,2.0,3.0,,1.0,,6,11.0,1.0,2.0,7.0,,,
6,"Grant, Shannon",9,1.0,7.0,16,1.0,,,2.0,,4.0,2.0,3.0,,1.0,,6,9.0,,,1.0,1.0,,
39,"Harding, Leigh",12,4.0,1.0,13,1.0,5.0,,,,5.0,,,,,,7,6.0,2.0,,2.0,2.0,,
14,"Harris, Daniel",11,,2.0,13,,,,2.0,1.0,4.0,,,,,,9,4.0,,,1.0,,,
29,"Harvey, Brent",13,1.0,3.0,16,,1.0,,2.0,2.0,4.0,4.0,1.0,,,,7,9.0,,,2.0,5.0,,
34,"King, David",12,2.0,3.0,15,,2.0,,1.0,3.0,4.0,4.0,2.0,,2.0,,8,7.0,,,1.0,1.0,,
35,"Makepeace, Troy",8,3.0,4.0,12,,,,1.0,2.0,1.0,1.0,4.0,2.0,2.0,,9,6.0,,,1.0,,,
4,"Martyn, Mick",4,,,4,,,,1.0,3.0,,,,,,,1,1.0,,,3.0,1.0,,
5,"McCartney, Jason",5,1.0,,5,,,,3.0,1.0,2.0,,4.0,,2.0,,5,,1.0,,4.0,,,
32,"Morrell, Digby",2,2.0,1.0,3,,,2.0,6.0,,3.0,,,,,,1,3.0,,,2.0,,,
28,"Pickett, Byron",10,3.0,3.0,13,2.0,1.0,,3.0,,3.0,,2.0,,,,4,7.0,1.0,3.0,3.0,1.0,,
17,"Porter, Mark",2,1.0,4.0,6,,,12.0,1.0,,1.0,,1.0,,,,3,3.0,,,2.0,,,
30,"Robbins, Ben",4,,3.0,7,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,3,4.0,,,,,,
26,"Rocca, Saverio",7,4.0,2.0,9,4.0,2.0,2.0,1.0,,3.0,,,,,,4,5.0,2.0,2.0,5.0,1.0,,
7,"Simpson, Adam",23,8.0,6.0,29,1.0,1.0,2.0,6.0,3.0,9.0,7.0,3.0,1.0,1.0,,15,16.0,3.0,1.0,3.0,,,
10,"Stevens, Anthony",12,5.0,7.0,19,1.0,1.0,,3.0,5.0,1.0,7.0,4.0,2.0,3.0,,9,10.0,,1.0,1.0,1.0,,
40,"Teague, David",4,4.0,3.0,7,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6,2.0,2.0,1.0,2.0,,,
Totals,Totals,185,59.0,77.0,262,15.0,17.0,39.0,45.0,33.0,56.0,40.0,41.0,7.0,15.0,2.0,134,127.0,15.0,12.0,54.0,14.0,,
Opposition,Opposition,192,85.0,93.0,285,17.0,9.0,34.0,46.0,34.0,52.0,34.0,30.0,15.0,7.0,4.0,128,162.0,17.0,19.0,49.0,5.0,,
