Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",24y 233d,64 (38-1-25 60.16%),11 (0.17),30 (17-0-13 56.67%),5 (0.17)
11,"Bowden, Joel",22y 325d,87 (46-0-41 52.87%),85 (0.98),←,
17,"Broderick, Paul",31y 129d,245 (120-1-124 49.18%),159 (0.65),152 (81-1-70 53.62%),79 (0.52)
15,"Cameron, Leon",28y 252d,198 (107-3-88 54.80%),76 (0.38),26 (14-0-12 53.85%),8 (0.31)
9,"Campbell, Wayne",28y 231d,207 (96-1-110 46.62%),129 (0.62),←,
6,"Chaffey, Mark",24y 6d,65 (31-0-34 47.69%),16 (0.25),←,
10,"Daffy, Nick",28y 1d,158 (82-1-75 52.22%),181 (1.15),←,
25,"Gale, Brendon",32y 298d,229 (101-1-127 44.32%),207 (0.90),←,
2,"Gaspar, Darren",24y 357d,128 (59-0-69 46.09%),12 (0.09),107 (52-0-55 48.60%),11 (0.10)
20,"Hall, Ray",20y 197d,8 (6-0-2 75.00%),4 (0.50),←,
1,"Hilton, Rory",22y 27d,40 (17-0-23 42.50%),26 (0.65),31 (14-0-17 45.16%),23 (0.74)
16,"Holland, Ben",24y 2d,94 (48-0-46 51.06%),108 (1.15),←,
39,"Kellaway, Andrew",25y 170d,63 (32-0-31 50.79%),13 (0.21),←,
3,"Kellaway, Duncan",28y 84d,149 (76-1-72 51.34%),10 (0.07),←,
33,"Knights, Matthew",30y 219d,245 (103-0-142 42.04%),129 (0.53),←,
27,"Krakouer, Andrew",18y 97d,1 (0-0-1 0.00%),2 (2.00),←,
5,"Ottens, Brad",21y 107d,61 (30-0-31 49.18%),60 (0.98),←,
40,"Proctor, Lionel",21y 166d,20 (10-0-10 50.00%),4 (0.20),←,
12,"Richardson, Matthew",26y 54d,129 (63-0-66 48.84%),408 (3.16),←,
19,"Sziller, Steven",28y 148d,125 (58-1-66 46.80%),38 (0.30),7 (5-0-2 71.43%),
32,"Tivendale, Greg",22y 23d,41 (20-0-21 48.78%),25 (0.61),←,
36,"Zantuck, Ty",19y 86d,4 (1-0-3 25.00%),1 (0.25),←,
Totals,Totals,25y 63d,2361 (1144-10-1207 48.45%),1704 (0.72),,
C,"Frawley, Danny",37y 246d,29 (16-0-13 55.17%),,←,
