Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",27y 361d,118 (78-1-39 66.53%),190 (1.61),←,
21,"Barlow, Michael",27y 206d,103 (69-1-33 67.48%),69 (0.67),←,
30,"Clarke, Zac",25y 106d,86 (49-1-36 57.56%),45 (0.52),←,
9,"de Boer, Matt",25y 124d,124 (71-1-52 57.66%),44 (0.35),←,
41,"Duffield, Paul",30y 157d,169 (93-1-75 55.33%),33 (0.20),←,
7,"Fyfe, Nat",23y 297d,106 (69-1-36 65.57%),93 (0.88),←,
32,"Hill, Stephen",25y 72d,142 (83-0-59 58.45%),92 (0.65),←,
5,"Ibbotson, Garrick",27y 119d,141 (75-1-65 53.55%),21 (0.15),←,
23,"Mayne, Chris",26y 252d,141 (85-1-55 60.64%),164 (1.16),←,
18,"McPharlin, Luke",33y 223d,250 (135-1-114 54.20%),115 (0.46),238 (127-1-110 53.57%),112 (0.47)
16,"Mundy, David",29y 357d,224 (126-1-97 56.47%),88 (0.39),←,
13,"Mzungu, Tendai",29y 134d,89 (55-1-33 62.36%),52 (0.58),←,
27,"Neale, Lachie",22y 49d,60 (39-0-21 65.00%),32 (0.53),←,
29,"Pavlich, Matthew",33y 193d,327 (161-0-166 49.24%),654 (2.00),←,
25,"Pearce, Alex",20y 33d,6 (5-0-1 83.33%),,←,
46,"Pearce, Clancee",24y 262d,92 (54-1-37 59.24%),35 (0.38),←,
6,"Pearce, Danyle",29y 96d,217 (105-2-110 48.85%),114 (0.53),63 (46-1-16 73.81%),38 (0.60)
31,"Sandilands, Aaron",32y 218d,230 (129-0-101 56.09%),86 (0.37),←,
11,"Sheridan, Tom",21y 257d,28 (21-0-7 75.00%),11 (0.39),←,
34,"Spurr, Lee",27y 350d,73 (56-1-16 77.40%),5 (0.07),←,
8,"Suban, Nick",25y 64d,119 (69-1-49 58.40%),50 (0.42),←,
10,"Walters, Michael",24y 186d,64 (44-1-19 69.53%),124 (1.94),←,
Totals,Totals,27y 4d,2909 (1671-17-1221 57.44%),2117 (0.73),,
C,"Lyon, Ross",48y 246d,208 (137-5-66 67.07%),,87 (61-1-25 70.69%),
