Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",18,6,7,25,3,,,1.0,2.0,7.0,2.0,3.0,1.0,,2.0,5.0,19.0,,,1.0,6.0,1.0,93.0
11,"Bandy, Daniel",8,8,5,13,3,1.0,10.0,5.0,,2.0,2.0,5.0,1.0,1.0,,6.0,7.0,2.0,3.0,5.0,,1.0,97.0
12,"Bassett, Scott",11,6,6,17,,,,3.0,6.0,4.0,,2.0,2.0,,,6.0,13.0,,,6.0,,,100.0
40,"Birss, Shane",,,1,1,,,,,,,,,,,,,1.0,,,1.0,,,6.0
17,"Brown, Nathan",11,8,1,12,3,6.0,,1.0,,,,2.0,,,,3.0,8.0,,8.0,1.0,,,100.0
14,"Darcy, Luke",9,3,6,15,,,13.0,2.0,2.0,4.0,6.0,3.0,3.0,,,6.0,8.0,,,6.0,,,100.0
28,"Dimattina, Paul",11,4,7,18,1,1.0,1.0,5.0,1.0,8.0,3.0,3.0,1.0,1.0,,6.0,13.0,,,1.0,1.0,,60.0
10,"Eagleton, Nathan",7,4,6,13,1,,,3.0,,4.0,1.0,,,,,5.0,8.0,,,,,3.0,92.0
4,"Garlick, Simon",9,4,8,17,1,,,2.0,1.0,1.0,3.0,2.0,3.0,,,8.0,10.0,1.0,1.0,1.0,,,100.0
13,"Giansiracusa, Daniel",17,6,6,23,1,1.0,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,9.0,15.0,,,2.0,,,94.0
3,"Grant, Chris",9,5,5,14,,,,,3.0,1.0,,1.0,2.0,,,5.0,9.0,1.0,,5.0,,,74.0
8,"Hahn, Mitch",9,2,6,15,2,,1.0,1.0,2.0,1.0,3.0,2.0,,,3.0,7.0,8.0,,,5.0,2.0,2.0,61.0
25,"Hargrave, Ryan",9,4,5,14,,,,1.0,1.0,3.0,,8.0,1.0,1.0,,5.0,8.0,1.0,,6.0,,,100.0
22,"Harrison, Ben",10,5,7,17,,,,2.0,1.0,3.0,1.0,4.0,,1.0,,7.0,10.0,1.0,,1.0,,,89.0
6,"Johnson, Brad",18,4,6,24,3,3.0,,1.0,,4.0,4.0,4.0,,1.0,,11.0,13.0,,,2.0,,2.0,94.0
35,"Kretiuk, Steven",10,7,11,21,,,1.0,1.0,8.0,,,3.0,1.0,1.0,1.0,12.0,10.0,2.0,,7.0,1.0,,94.0
29,"McGuinness, Kieran",1,2,4,5,,,,,,,,1.0,,,,1.0,4.0,,,,,,19.0
2,"Murphy, Robert",18,4,8,26,,,,2.0,3.0,4.0,3.0,4.0,1.0,2.0,,7.0,18.0,1.0,,2.0,1.0,,98.0
30,"Robbins, Matthew",17,6,6,23,,,,5.0,11.0,1.0,,4.0,1.0,,,4.0,19.0,,,7.0,2.0,,100.0
5,"Smith, Rohan",19,9,9,28,,1.0,,3.0,4.0,6.0,2.0,5.0,,2.0,,3.0,22.0,,,2.0,4.0,,100.0
7,"West, Scott",12,5,23,35,,1.0,,2.0,4.0,3.0,5.0,2.0,1.0,,,12.0,22.0,,1.0,1.0,,1.0,97.0
21,"Wiggins, Patrick",2,1,,2,1,,2.0,1.0,,,,1.0,,,,2.0,,1.0,1.0,,,1.0,32.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,103,143,378,19,16.0,28.0,44.0,52.0,57.0,37.0,60.0,19.0,11.0,6.0,130.0,245.0,10.0,14.0,62.0,17.0,11.0,
Opposition,Opposition,186,81,101,287,13,13.0,31.0,46.0,33.0,67.0,31.0,51.0,11.0,19.0,,124.0,163.0,7.0,8.0,47.0,14.0,4.0,
