Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Franklin, Lance",30y 200d,268 (171-1-96 63.99%),846 (3.16),86 (62-0-24 72.09%),266 (3.09)
39,"Grundy, Heath",31y 77d,234 (148-2-84 63.68%),23 (0.10),←,
4,"Hannebery, Dan",26y 175d,191 (125-2-64 65.97%),94 (0.49),←,
9,"Hayward, Will",18y 296d,16 (9-0-7 56.25%),19 (1.19),←,
5,"Heeney, Isaac",21y 105d,55 (40-0-15 72.73%),57 (1.04),←,
29,"Hewett, George",21y 232d,45 (32-0-13 71.11%),27 (0.60),←,
15,"Jack, Kieren",30y 51d,226 (142-3-81 63.50%),152 (0.67),←,
10,"Jones, Zak",22y 156d,51 (31-0-20 60.78%),14 (0.27),←,
12,"Kennedy, Josh",29y 59d,201 (130-2-69 65.17%),128 (0.64),188 (125-2-61 67.02%),124 (0.66)
44,"Lloyd, Jake",23y 332d,89 (64-0-25 71.91%),22 (0.25),←,
3,"McVeigh, Jarrad",32y 133d,297 (186-4-107 63.30%),198 (0.67),←,
43,"Melican, Lewis",20y 287d,16 (12-0-4 75.00%),1 (0.06),←,
14,"Mills, Callum",20y 138d,43 (28-0-15 65.12%),1 (0.02),←,
41,"Papley, Tom",21y 36d,38 (28-0-10 73.68%),57 (1.50),←,
26,"Parker, Luke",24y 297d,148 (100-1-47 67.91%),117 (0.79),←,
24,"Rampe, Dane",27y 77d,112 (79-1-32 70.98%),6 (0.05),←,
20,"Reid, Sam",25y 234d,117 (81-2-34 70.09%),122 (1.04),←,
16,"Rohan, Gary",26y 72d,92 (61-1-30 66.85%),84 (0.91),←,
18,"Sinclair, Callum",27y 329d,61 (44-1-16 72.95%),39 (0.64),32 (22-0-10 68.75%),21 (0.66)
40,"Smith, Nick",29y 67d,188 (120-2-66 64.36%),10 (0.05),←,
8,"Tippett, Kurt",30y 102d,177 (103-0-74 58.19%),324 (1.83),73 (50-0-23 68.49%),136 (1.86)
22,"Towers, Dean",27y 106d,46 (34-0-12 73.91%),23 (0.50),←,
Totals,Totals,25y 311d,2711 (1768-22-921 65.22%),2364 (0.87),,
C,"Longmire, John",46y 230d,170 (115-2-53 68.24%),,←,
