Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",24y 181d,95 (42-2-51 45.26%),27 (0.28),←,
8,"Austin, Matt",21y 46d,11 (6-0-5 54.55%),2 (0.18),←,
18,"Banfield, Todd",19y 321d,8 (4-0-4 50.00%),11 (1.38),←,
20,"Black, Simon",31y 42d,263 (155-4-104 59.70%),156 (0.59),←,
16,"Brown, Jonathan",28y 198d,192 (120-3-69 63.28%),451 (2.35),←,
33,"Buchanan, Amon",27y 217d,119 (67-2-50 57.14%),58 (0.49),3 (1-0-2 33.33%),1 (0.33)
5,"Fevola, Brendan",29y 115d,195 (73-2-120 37.95%),600 (3.08),8 (4-0-4 50.00%),25 (3.13)
12,"Hawksley, James",21y 99d,16 (7-1-8 46.88%),,←,
23,"Leuenberger, Matthew",21y 342d,30 (15-1-14 51.67%),4 (0.13),←,
36,"Maguire, Matt",25y 350d,106 (58-1-47 55.19%),19 (0.18),7 (4-0-3 57.14%),
9,"McGrath, Ashley",26y 360d,144 (79-2-63 55.56%),107 (0.74),←,
24,"Patfull, Joel",25y 159d,85 (40-3-42 48.82%),20 (0.24),←,
31,"Polkinghorne, James",21y 114d,30 (16-1-13 55.00%),16 (0.53),←,
6,"Power, Luke",30y 127d,248 (145-3-100 59.07%),202 (0.81),←,
29,"Raines, Andrew",24y 68d,63 (22-1-40 35.71%),1 (0.02),7 (4-0-3 57.14%),
30,"Redden, Jack",19y 157d,18 (10-1-7 58.33%),6 (0.33),←,
10,"Rich, Daniel",19y 342d,32 (18-1-13 57.81%),15 (0.47),←,
35,"Rischitelli, Michael",24y 127d,97 (46-3-48 48.97%),43 (0.44),←,
38,"Rockliff, Tom",20y 82d,6 (2-0-4 33.33%),2 (0.33),←,
11,"Sherman, Justin",23y 109d,103 (46-3-54 46.12%),83 (0.81),←,
14,"Staker, Brent",25y 357d,118 (68-1-49 58.05%),87 (0.74),8 (4-0-4 50.00%),3 (0.38)
32,"Stiller, Cheynee",24y 12d,70 (31-3-36 46.43%),18 (0.26),←,
Totals,Totals,24y 145d,2049 (1070-38-941 52.22%),1928 (0.94),,
C,"Voss, Michael",34y 312d,32 (18-1-13 57.81%),,←,
