Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",26y 300d,139 (59-2-78 43.17%),55 (0.40),108 (56-2-50 52.78%),43 (0.40)
40,"Bosenavulagi, Atu",19y 303d,2 (2-0-0 100.00%),,←,
17,"Brown, Callum",22y 80d,42 (23-1-18 55.95%),17 (0.40),←,
25,"Crisp, Jack",26y 288d,141 (72-2-67 51.77%),48 (0.34),123 (65-2-56 53.66%),38 (0.31)
26,"Daicos, Josh",21y 233d,23 (13-1-9 58.70%),12 (0.52),←,
2,"de Goey, Jordan",24y 123d,94 (50-2-42 54.26%),125 (1.33),←,
5,"Elliott, Jamie",27y 330d,112 (66-2-44 59.82%),167 (1.49),←,
4,"Grundy, Brodie",26y 92d,139 (76-2-61 55.40%),44 (0.32),←,
32,"Hoskin-Elliott, Will",26y 318d,126 (55-2-69 44.44%),125 (0.99),74 (43-2-29 59.46%),83 (1.12)
37,"Maynard, Brayden",23y 300d,104 (53-2-49 51.92%),15 (0.14),←,
16,"Mayne, Chris",31y 257d,224 (127-2-95 57.14%),207 (0.92),52 (32-1-19 62.50%),11 (0.21)
41,"Mihocek, Brody",27y 163d,47 (31-1-15 67.02%),77 (1.64),←,
30,"Moore, Darcy",24y 173d,78 (35-2-41 46.15%),61 (0.78),←,
9,"Noble, John",23y 113d,10 (7-1-2 75.00%),,←,
10,"Pendlebury, Scott",32y 191d,308 (187-3-118 61.20%),178 (0.58),←,
21,"Phillips, Tom",24y 70d,81 (47-2-32 59.26%),43 (0.53),←,
3,"Quaynor, Isaac",20y 183d,6 (3-0-3 50.00%),,←,
23,"Roughead, Jordan",29y 256d,169 (83-1-85 49.41%),35 (0.21),31 (20-1-10 66.13%),1 (0.03)
1,"Stephenson, Jaidyn",21y 183d,45 (30-0-15 66.67%),69 (1.53),←,
7,"Treloar, Adam",27y 129d,166 (67-1-98 40.66%),96 (0.58),87 (47-1-39 54.60%),48 (0.55)
18,"Varcoe, Travis",32y 97d,224 (161-0-63 71.88%),171 (0.76),86 (47-0-39 54.65%),41 (0.48)
33,"Wills, Rupert",27y 57d,20 (14-0-6 70.00%),1 (0.05),←,
Totals,Totals,25y 309d,2300 (1261-29-1010 54.83%),1546 (0.67),,
C,"Buckley, Nathan",47y 356d,193 (107-2-84 55.96%),,←,
