Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",26y 15d,64 (29-0-35 45.31%),5 (0.08),←,
32,"Bell, James",21y 223d,10 (3-0-7 30.00%),4 (0.40),←,
22,"Blakey, Nick",20y 206d,37 (13-0-24 35.14%),27 (0.73),←,
4,"Clarke, Ryan",23y 95d,64 (23-0-41 35.94%),11 (0.17),24 (6-0-18 25.00%),3 (0.13)
7,"Cunningham, Harry",26y 289d,130 (76-0-54 58.46%),48 (0.37),←,
34,"Dawson, Jordan",23y 164d,41 (15-0-26 36.59%),25 (0.61),←,
13,"Florent, Oliver",22y 60d,70 (31-0-39 44.29%),23 (0.33),←,
42,"Fox, Robbie",27y 157d,38 (12-0-26 31.58%),8 (0.21),←,
9,"Hayward, Will",21y 330d,69 (33-0-36 47.83%),72 (1.04),←,
12,"Kennedy, Josh",32y 92d,258 (155-2-101 60.47%),151 (0.59),245 (150-2-93 61.63%),147 (0.60)
44,"Lloyd, Jake",27y,154 (93-0-61 60.39%),30 (0.19),←,
30,"McCartin, Tom",20y 265d,48 (21-0-27 43.75%),28 (0.58),←,
27,"McInerney, Justin",20y 33d,10 (2-0-8 20.00%),5 (0.50),←,
43,"Melican, Lewis",23y 321d,46 (24-0-22 52.17%),1 (0.02),←,
14,"Mills, Callum",23y 171d,92 (48-0-44 52.17%),3 (0.03),←,
11,"Papley, Tom",24y 69d,99 (55-0-44 55.56%),146 (1.47),←,
26,"Parker, Luke",27y 331d,212 (129-1-82 61.08%),161 (0.76),←,
20,"Reid, Sam",28y 268d,153 (95-2-56 62.75%),159 (1.04),←,
8,"Rowbottom, James",20y 1d,28 (9-0-19 32.14%),8 (0.29),←,
18,"Sinclair, Callum",30y 363d,114 (70-1-43 61.84%),62 (0.54),85 (48-0-37 56.47%),44 (0.52)
3,"Stephens, Dylan",19y 256d,8 (2-0-6 25.00%),2 (0.25),←,
6,"Thurlow, Jackson",26y 176d,63 (34-1-28 54.76%),14 (0.22),17 (6-0-11 35.29%),3 (0.18)
Totals,Totals,24y 177d,1808 (972-7-829 53.76%),993 (0.55),,
C,"Longmire, John",49y 264d,235 (144-2-89 61.70%),,←,
