Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Athorn, Mark",23y 289d,52 (19-1-32 37.50%),11 (0.21),14 (5-0-9 35.71%),7 (0.50)
16,"Bolton, David",31y 41d,122 (58-1-63 47.95%),57 (0.47),94 (44-1-49 47.34%),46 (0.49)
13,"Brunton, Neil",22y 232d,2 (1-0-1 50.00%),,←,
7,"Carroll, Dennis",30y 289d,204 (95-1-108 46.81%),106 (0.52),←,
29,"Cordy, Neil",32y 137d,226 (89-1-136 39.60%),32 (0.14),87 (38-1-48 44.25%),4 (0.05)
47,"Higgins, Leon",23y 57d,74 (28-1-45 38.51%),58 (0.78),←,
14,"Kelly, Paul",22y 26d,29 (8-1-20 29.31%),16 (0.55),←,
37,"Lawson, Jamie",19y 322d,15 (6-1-8 43.33%),6 (0.40),←,
3,"Lewis, Dale",22y 111d,23 (7-1-15 32.61%),30 (1.30),←,
32,"Love, Jason",25y 263d,65 (27-3-35 43.85%),116 (1.78),20 (7-1-12 37.50%),47 (2.35)
34,"Luff, Troy",21y 274d,10 (4-1-5 45.00%),10 (1.00),←,
50,"McAsey, Darren",26y 68d,34 (13-0-21 38.24%),23 (0.68),←,
45,"McKenzie, Warren",27y 23d,83 (46-2-35 56.63%),55 (0.66),16 (5-1-10 34.38%),12 (0.75)
10,"Mitchell, Barry",25y 259d,147 (67-1-79 45.92%),193 (1.31),←,
35,"Murphy, David",29y,132 (59-0-73 44.70%),85 (0.64),←,
40,"Nettelbeck, Craig",19y 89d,19 (6-1-12 34.21%),10 (0.53),←,
28,"Page, Glenn",21y 152d,17 (5-1-11 32.35%),3 (0.18),←,
15,"Toohey, Bernard",28y 186d,222 (110-1-111 49.77%),110 (0.50),128 (63-1-64 49.61%),75 (0.59)
48,"Tunbridge, Brad",27y 209d,23 (7-1-15 32.61%),8 (0.35),←,
2,"Williams, Greg",27y 327d,141 (76-0-65 53.90%),128 (0.91),107 (58-0-49 54.21%),118 (1.10)
Totals,Totals,25y 149d,1640 (731-19-890 44.57%),1057 (0.64),,
C,"Kinnear, Col",43y 317d,65 (23-1-41 36.15%),,←,
