Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Batchelor, Jake",6,4,1,7,,,,2.0,2.0,1.0,,3.0,,3.0,,2.0,5.0,1.0,,3.0,,,85.0
25,"Chaplin, Troy",12,7,1,13,,,,1.0,2.0,2.0,,3.0,2.0,2.0,,4.0,7.0,1.0,,5.0,,,97.0
9,"Cotchin, Trent",12,3,8,20,1,,,2.0,1.0,1.0,7.0,4.0,3.0,1.0,,11.0,9.0,,,2.0,,,85.0
3,"Deledio, Brett",9,8,15,24,1,1.0,,5.0,,3.0,1.0,2.0,,,,13.0,13.0,2.0,2.0,2.0,,,96.0
10,"Edwards, Shane",9,1,7,16,,,,3.0,,4.0,,4.0,1.0,2.0,,5.0,11.0,,,,,2.0,83.0
5,"Ellis, Brandon",18,11,13,31,,1.0,,2.0,2.0,6.0,,2.0,,,,6.0,24.0,,,,1.0,,90.0
32 ↓,"Ellis, Corey",2,1,4,6,,,,,,,,1.0,,,,3.0,3.0,,,,,,24.0
24,"Griffiths, Ben",5,4,3,8,1,,6.0,2.0,,2.0,1.0,,1.0,,,4.0,4.0,2.0,1.0,2.0,,1.0,88.0
6,"Grigg, Shaun",9,3,10,19,,,,5.0,2.0,2.0,3.0,2.0,1.0,1.0,,7.0,11.0,,,,,,79.0
2,"Grimes, Dylan",7,3,9,16,,,,3.0,1.0,2.0,,2.0,3.0,1.0,,10.0,6.0,1.0,,1.0,,,72.0
14,"Houli, Bachar",13,7,12,25,,,,3.0,6.0,2.0,2.0,3.0,,,,4.0,18.0,,,,2.0,,83.0
28,"Hunt, Taylor",12,4,7,19,,1.0,,2.0,3.0,1.0,1.0,4.0,1.0,,,5.0,14.0,,,1.0,1.0,1.0,90.0
20,"Maric, Ivan",5,3,8,13,,1.0,15.0,3.0,,2.0,2.0,6.0,1.0,1.0,,9.0,4.0,,1.0,4.0,,1.0,94.0
4,"Martin, Dustin",24,9,7,31,3,1.0,,4.0,5.0,7.0,2.0,2.0,2.0,,2.0,8.0,24.0,1.0,1.0,1.0,,,74.0
33,"McIntosh, Kamdyn",4,,,4,,,,2.0,1.0,3.0,,,,,,,4.0,,,6.0,,,83.0
37 ↑,"Menadue, Connor",4,2,5,9,,,,2.0,,,2.0,,1.0,,,4.0,5.0,,,1.0,,,52.0
26,"Miles, Anthony",12,5,12,24,1,,,5.0,2.0,3.0,7.0,1.0,4.0,,,12.0,13.0,,1.0,,,,84.0
38,"Morris, Steven",2,2,10,12,,,,5.0,2.0,,2.0,1.0,1.0,,,6.0,7.0,,,2.0,,,83.0
18,"Rance, Alex",6,3,6,12,,,,4.0,1.0,,,5.0,1.0,2.0,,5.0,7.0,1.0,,8.0,,,100.0
8,"Riewoldt, Jack",9,6,5,14,1,3.0,2.0,3.0,,3.0,,,1.0,,,6.0,10.0,2.0,1.0,2.0,,1.0,98.0
29,"Vickery, Ty",7,3,1,8,2,,2.0,1.0,,1.0,,1.0,1.0,,,4.0,4.0,1.0,1.0,,,1.0,83.0
31,"Vlastuin, Nick",7,1,8,15,,,,2.0,,1.0,,1.0,1.0,,,2.0,12.0,,,3.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,90,152,346,10,10.0,25.0,61.0,30.0,46.0,30.0,47.0,25.0,13.0,2.0,130.0,215.0,12.0,8.0,43.0,4.0,7.0,
Opposition,Opposition,205,110,164,369,13,12.0,46.0,52.0,29.0,44.0,39.0,42.0,13.0,25.0,4.0,118.0,257.0,9.0,13.0,36.0,8.0,8.0,
