Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",30y 128d,177 (99-0-78 55.93%),23 (0.13),←,
44,"Bock, Nathan",24y 25d,44 (26-0-18 59.09%),30 (0.68),←,
24,"Burton, Brett",28y 345d,136 (74-0-62 54.41%),187 (1.38),←,
11,"Doughty, Michael",27y 252d,103 (66-0-37 64.08%),29 (0.28),←,
26,"Douglas, Richard",20y 67d,6 (4-0-2 66.67%),1 (0.17),←,
9,"Edwards, Tyson",30y 251d,246 (135-0-111 54.88%),156 (0.63),←,
36,"Goodwin, Simon",30y 109d,197 (114-0-83 57.87%),113 (0.57),←,
6,"Griffin, Jonathon",21y 90d,3 (2-0-1 66.67%),,←,
13,"Hudson, Ben",28y 49d,36 (22-0-14 61.11%),5 (0.14),←,
21,"Knights, Chris",20y 201d,15 (12-0-3 80.00%),2 (0.13),←,
39,"Mattner, Martin",24y 251d,82 (51-0-31 62.20%),13 (0.16),←,
23,"McLeod, Andrew",30y 253d,263 (143-0-120 54.37%),241 (0.92),←,
22,"Perrie, Ian",28y 5d,105 (61-0-44 58.10%),118 (1.12),←,
40,"Porplyzia, Jason",22y 138d,12 (9-0-3 75.00%),11 (0.92),←,
33,"Reilly, Brent",23y 153d,71 (46-0-25 64.79%),32 (0.45),←,
25,"Rutten, Ben",23y 321d,63 (43-0-20 68.25%),5 (0.08),←,
27,"Stevens, Scott",25y 89d,59 (28-1-30 48.31%),39 (0.66),34 (18-0-16 52.94%),22 (0.65)
5,"Thompson, Scott",24y 31d,89 (54-0-35 60.67%),68 (0.76),50 (36-0-14 72.00%),51 (1.02)
15,"Torney, Jason",29y 302d,175 (95-1-79 54.57%),27 (0.15),57 (36-0-21 63.16%),11 (0.19)
7,"van Berlo, Nathan",20y 312d,33 (23-0-10 69.70%),8 (0.24),←,
28,"Vince, Bernie",21y 194d,5 (5-0-0 100.00%),1 (0.20),←,
17,"Welsh, Scott",28y 128d,147 (86-0-61 58.50%),259 (1.76),111 (60-0-51 54.05%),229 (2.06)
Totals,Totals,25y 251d,2067 (1198-2-867 57.96%),1368 (0.66),,
C,"Craig, Neil",51y 93d,61 (41-0-20 67.21%),,←,
