Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",7,1,14,21,,,,8.0,3.0,,4.0,7.0,,2.0,,11.0,11.0,,,3.0,,,74.0
46,"Blicavs, Mark",8,3,1,9,1,,20.0,2.0,,3.0,2.0,3.0,,1.0,,4.0,6.0,,1.0,11.0,,,89.0
12,"Bowes, Jack",12,5,7,19,1,,,2.0,1.0,2.0,2.0,5.0,3.0,3.0,,9.0,12.0,,,,1.0,,79.0
5,"Cameron, Jeremy",7,4,4,11,1,1.0,1.0,1.0,,1.0,,1.0,,,,,11.0,,1.0,1.0,,,94.0
13,"Clark, Jhye",6,3,6,12,,,,2.0,1.0,,2.0,1.0,2.0,,,9.0,4.0,,,5.0,,,62.0
45,"Close, Brad",9,3,9,18,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,3.0,15.0,,,,,2.0,85.0
35,"Dangerfield, Patrick",10,5,19,29,1,2.0,1.0,4.0,1.0,4.0,2.0,7.0,1.0,1.0,3.0,17.0,12.0,1.0,2.0,,,2.0,89.0
16,"De Koning, Sam",8,7,6,14,,,2.0,1.0,2.0,1.0,,,1.0,,,6.0,8.0,2.0,,3.0,,,92.0
28,"Dempsey, Oliver",8,4,6,14,2,,,1.0,2.0,3.0,1.0,1.0,,,,9.0,5.0,2.0,2.0,1.0,2.0,1.0,79.0
22,"Duncan, Mitch",14,6,6,20,,,,2.0,4.0,2.0,1.0,4.0,2.0,1.0,,5.0,13.0,,,,,,59.0
39,"Guthrie, Zach",10,4,6,16,,,,2.0,3.0,3.0,,1.0,,,,2.0,12.0,,,4.0,2.0,1.0,79.0
36,"Henry, Oliver",5,2,1,6,2,,,1.0,,1.0,,1.0,,,,3.0,3.0,1.0,1.0,,,1.0,79.0
9,"Holmes, Max",10,6,11,21,,,,3.0,4.0,2.0,2.0,4.0,,1.0,,8.0,11.0,,,1.0,3.0,1.0,83.0
17,"Humphries, Lawson",12,3,1,13,,,,1.0,7.0,,1.0,1.0,,,,2.0,8.0,,,1.0,1.0,,91.0
7,"Mannagh, Shaun",10,,8,18,2,2.0,,5.0,1.0,5.0,8.0,2.0,3.0,,,10.0,8.0,,,,2.0,,82.0
34,"Mullin, Oisin",7,1,2,9,,,,5.0,,2.0,4.0,2.0,2.0,,,5.0,4.0,,,1.0,,1.0,85.0
33,"Neale, Shannon",7,4,1,8,1,1.0,3.0,2.0,,4.0,,3.0,1.0,,,5.0,3.0,3.0,1.0,,,,82.0
42,"OConnor, Mark",9,8,2,11,,,,5.0,2.0,,,3.0,1.0,1.0,,4.0,7.0,3.0,,3.0,1.0,,90.0
14,"OSullivan, Connor",4,2,6,10,,,,,2.0,,,1.0,1.0,,,3.0,6.0,,,8.0,,,91.0
3,"Smith, Bailey",22,6,12,34,1,,,2.0,6.0,6.0,5.0,5.0,,1.0,2.0,8.0,23.0,,,1.0,,,85.0
1 ↓,"Stanley, Rhys",1,,1,2,,,5.0,,,,,1.0,,1.0,,1.0,,,,1.0,,,18.0
18,"Stengle, Tyson",5,,7,12,,1.0,,3.0,,2.0,,2.0,1.0,2.0,,4.0,8.0,,,,,2.0,83.0
21 ↑,"Wiltshire, Oliver",6,1,1,7,1,1.0,,2.0,,3.0,1.0,1.0,2.0,,,2.0,6.0,,1.0,,,,49.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,78,137,334,13,12.0,32.0,56.0,40.0,47.0,36.0,57.0,21.0,14.0,5.0,130.0,196.0,12.0,9.0,44.0,12.0,11.0,
Opposition,Opposition,218,108,134,352,12,15.0,51.0,64.0,33.0,53.0,37.0,60.0,14.0,21.0,1.0,117.0,226.0,11.0,18.0,36.0,10.0,10.0,
