St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Blake, Jason",29y 153d,181 (103-3-75 57.73%),33 (0.18),←,
26,"Dal Santo, Nick",26y 174d,187 (113-3-71 61.23%),100 (0.53),←,
24,"Dempster, Sean",26y 207d,90 (57-1-32 63.89%),14 (0.16),36 (22-1-13 62.50%),6 (0.17)
40,"Eddy, Robert",22y 220d,29 (24-0-5 82.76%),10 (0.34),←,
25,"Fisher, Sam",28y 36d,138 (90-2-46 65.94%),18 (0.13),←,
14,"Geary, Jarryn",22y 53d,42 (32-0-10 76.19%),10 (0.24),←,
19,"Gilbert, Sam",23y 361d,81 (55-2-24 69.14%),13 (0.16),←,
18,"Goddard, Brendon",25y 87d,156 (101-1-54 65.06%),73 (0.47),←,
1,"Gram, Jason",26y 110d,113 (71-2-40 63.72%),59 (0.52),111 (70-2-39 63.96%),59 (0.53)
33,"Gwilt, James",24y 4d,61 (42-1-18 69.67%),19 (0.31),←,
7,"Hayes, Lenny",30y 213d,234 (120-4-110 52.14%),79 (0.34),←,
4,"Jones, Clinton",26y 194d,69 (52-2-15 76.81%),20 (0.29),←,
23,"Koschitzke, Justin",27y 329d,157 (89-2-66 57.32%),190 (1.21),←,
5,"McEvoy, Ben",21y 35d,26 (23-1-2 90.38%),9 (0.35),←,
32,"McQualter, Andrew",24y 67d,78 (54-1-23 69.87%),37 (0.47),←,
44,"Milne, Stephen",30y 160d,208 (114-3-91 55.53%),424 (2.04),←,
11,"Montagna, Leigh",26y 286d,142 (92-2-48 65.49%),85 (0.60),←,
30,"Peake, Brett",27y 41d,92 (47-1-44 51.63%),51 (0.55),17 (13-1-3 79.41%),9 (0.53)
22,"Ray, Farren",24y 145d,119 (71-2-46 60.50%),41 (0.34),44 (36-1-7 82.95%),9 (0.20)
12,"Riewoldt, Nick",27y 302d,191 (107-3-81 56.81%),426 (2.23),←,
13,"Schneider, Adam",26y 95d,161 (105-2-54 65.84%),195 (1.21),63 (45-1-17 72.22%),96 (1.52)
28,"Stanley, Rhys",19y 257d,7 (7-0-0 100.00%),4 (0.57),←,
Totals,Totals,25y 293d,2562 (1569-38-955 61.24%),1910 (0.75),,
C,"Lyon, Ross",43y 280d,92 (61-2-29 67.39%),,←,
