Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",6,2,5,11,,1.0,,,3.0,1.0,,3.0,,,,6.0,5.0,,,8.0,,,93.0
15,"Amon, Karl",18,6,13,31,1,,,5.0,1.0,9.0,2.0,3.0,1.0,1.0,3.0,11.0,21.0,,,,2.0,2.0,75.0
14,"Bergman, Miles",10,5,11,21,,1.0,,1.0,,5.0,1.0,2.0,2.0,,,9.0,13.0,1.0,,4.0,,,80.0
10,"Boak, Travis",11,3,13,24,1,,,6.0,,5.0,7.0,7.0,3.0,1.0,,14.0,13.0,,1.0,3.0,,1.0,84.0
26,"Bonner, Riley",18,5,7,25,,,,,8.0,2.0,,3.0,2.0,,,5.0,19.0,,,2.0,,,78.0
3,"Burton, Ryan",18,9,4,22,,1.0,,5.0,2.0,5.0,1.0,4.0,1.0,1.0,,6.0,14.0,2.0,,2.0,,1.0,84.0
18,"Butters, Zak",11,6,11,22,1,,,3.0,2.0,2.0,3.0,,1.0,,,8.0,14.0,,,1.0,,1.0,79.0
33,"Byrne-Jones, Darcy",13,4,9,22,,,,1.0,4.0,1.0,1.0,5.0,2.0,2.0,,8.0,14.0,1.0,,5.0,,,73.0
22,"Dixon, Charlie",10,5,2,12,4,2.0,4.0,2.0,,,2.0,3.0,1.0,1.0,1.0,9.0,4.0,4.0,3.0,2.0,,1.0,96.0
28,"Drew, Willem",8,3,9,17,,,,10.0,,4.0,2.0,3.0,,1.0,,6.0,11.0,,,,,,72.0
7,"Duursma, Xavier",9,3,7,16,1,,,3.0,2.0,4.0,,3.0,1.0,1.0,,5.0,12.0,,1.0,,,,83.0
13,"Fantasia, Orazio",7,3,4,11,1,1.0,,3.0,,2.0,,1.0,,1.0,,4.0,6.0,,,,,,77.0
19,"Georgiades, Mitch",6,4,1,7,2,,,3.0,,1.0,,4.0,,3.0,,2.0,4.0,1.0,2.0,1.0,1.0,,80.0
5,"Houston, Dan",10,3,8,18,,,,,2.0,2.0,,3.0,,,,4.0,14.0,,,4.0,,1.0,83.0
1,"Jonas, Tom",10,4,3,13,,,,3.0,3.0,2.0,1.0,3.0,3.0,2.0,,5.0,6.0,1.0,,5.0,,,96.0
38,"Ladhams, Peter",9,3,4,13,3,1.0,12.0,1.0,,2.0,2.0,6.0,1.0,2.0,,5.0,8.0,,1.0,1.0,,1.0,79.0
29,"Lycett, Scott",9,3,5,14,,,20.0,4.0,1.0,2.0,3.0,2.0,,1.0,,6.0,8.0,,,1.0,,,82.0
4,"Marshall, Todd",14,9,2,16,1,1.0,,3.0,,3.0,,1.0,,,,3.0,13.0,1.0,2.0,3.0,,1.0,87.0
12,"McKenzie, Trent",13,8,2,15,,,,1.0,4.0,1.0,,2.0,1.0,,,6.0,6.0,3.0,,1.0,,,92.0
2,"Powell-Pepper, Sam",5,4,3,8,,,,1.0,,3.0,,2.0,,1.0,,2.0,6.0,,,,,,70.0
20,"Rozee, Connor",7,5,11,18,,1.0,,4.0,,,1.0,3.0,,2.0,,11.0,8.0,1.0,,,1.0,1.0,83.0
16,"Wines, Ollie",14,6,14,28,,,,3.0,1.0,9.0,4.0,2.0,2.0,2.0,2.0,14.0,15.0,2.0,,,1.0,1.0,73.0
36,"Woodcock, Boyd",,,,,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,103,148,384,15,10.0,36.0,62.0,33.0,65.0,30.0,65.0,21.0,22.0,6.0,149.0,234.0,17.0,10.0,43.0,5.0,11.0,
Opposition,Opposition,198,80,162,360,11,7.0,24.0,47.0,49.0,45.0,27.0,56.0,22.0,21.0,,141.0,223.0,11.0,11.0,49.0,3.0,9.0,
