West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
30,"Barnett, Harry",20y 62d,2 (0-0-2 0.00%),,←,
37,"Barrass, Tom",28y 168d,134 (66-1-67 49.63%),1 (0.01),←,
10,"Brockman, Tyler",21y 123d,28 (9-2-17 35.71%),23 (0.82),2 (0-0-2 0.00%),
18,"Chesser, Campbell",20y 332d,16 (3-0-13 18.75%),1 (0.06),←,
28,"Cole, Tom",26y 301d,92 (52-0-40 56.52%),4 (0.04),←,
15,"Cripps, Jamie",31y 336d,230 (121-1-108 52.83%),286 (1.24),214 (113-1-100 53.04%),270 (1.26)
27,"Darling, Jack",31y 285d,279 (152-1-126 54.66%),511 (1.83),←,
14,"Duggan, Liam",27y 104d,160 (79-0-81 49.38%),14 (0.09),←,
16,"Edwards, Luke",22y 41d,27 (6-0-21 22.22%),1 (0.04),←,
7,"Ginbey, Reuben",19y 196d,19 (1-0-18 5.26%),1 (0.05),←,
19,"Hough, Brady",21y 19d,32 (3-0-29 9.38%),,←,
5,"Hunt, Jayden",28y 356d,139 (64-1-74 46.40%),51 (0.37),25 (3-0-22 12.00%),8 (0.32)
40,"Jamieson, Callum",23y 237d,15 (1-0-14 6.67%),,←,
31,"Jones, Jamaine",25y 177d,56 (18-0-38 32.14%),22 (0.39),49 (13-0-36 26.53%),18 (0.37)
11,"Kelly, Tim",29y 242d,126 (54-0-72 42.86%),76 (0.60),78 (24-0-54 30.77%),28 (0.36)
13,"Long, Noah",19y 214d,21 (3-0-18 14.29%),7 (0.33),←,
41,"Maric, Ryan",19y 200d,11 (2-0-9 18.18%),9 (0.82),←,
20,"McGovern, Jeremy",31y 344d,174 (100-0-74 57.47%),37 (0.21),←,
21,"Petruccelle, Jack",24y 347d,74 (28-0-46 37.84%),62 (0.84),←,
9,"Reid, Harley",18y 342d,2 (0-0-2 0.00%),,←,
2,"Waterman, Jake",25y 323d,86 (37-0-49 43.02%),82 (0.95),←,
32,"Williams, Bailey",23y 342d,51 (10-0-41 19.61%),16 (0.31),←,
6,"Yeo, Elliot",30y 175d,194 (109-1-84 56.44%),75 (0.39),167 (98-1-68 58.98%),74 (0.44)
Totals,Totals,24y 356d,1968 (918-7-1043 46.65%),1279 (0.65),,
C,"Simpson, Adam",48y 37d,228 (119-1-108 52.41%),,←,
