Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",5,1,3,8,2,,,4.0,,2.0,,3.0,,2.0,,3.0,6.0,,,2.0,,,74.0
15,"Anderson, Noah",16,1,19,35,1,,,5.0,3.0,10.0,12.0,1.0,4.0,1.0,,16.0,19.0,,,1.0,1.0,3.0,88.0
1,"Andrew, Mac",6,3,3,9,,,,,1.0,,,3.0,1.0,1.0,,2.0,7.0,,,6.0,,,92.0
33,"Clohesy, Sam",11,7,12,23,1,,,1.0,3.0,6.0,1.0,2.0,,,,6.0,17.0,,1.0,,,2.0,76.0
25,"Collins, Sam",12,10,3,15,,,,2.0,3.0,1.0,,5.0,,2.0,,5.0,11.0,1.0,,11.0,,,95.0
8,"Fiorini, Brayden",9,5,7,16,,,,4.0,,3.0,1.0,2.0,,,,6.0,10.0,2.0,,4.0,,,86.0
3,"Flanders, Sam",3,1,10,13,1,1.0,,2.0,,2.0,1.0,1.0,,,,3.0,10.0,,,,,1.0,78.0
7,"Holman, Nick",8,2,5,13,,,,6.0,2.0,1.0,2.0,3.0,1.0,2.0,,7.0,6.0,,,2.0,,2.0,86.0
19,"Humphrey, Bailey",8,,11,19,1,,,7.0,1.0,4.0,2.0,4.0,,,,11.0,9.0,,,5.0,,,83.0
40,"Jeffrey, Joel",6,5,6,12,,,,3.0,6.0,1.0,1.0,2.0,,1.0,,2.0,13.0,,,3.0,,,69.0
34,"King, Ben",4,2,2,6,2,1.0,,,,,,1.0,1.0,1.0,,5.0,2.0,1.0,2.0,1.0,,,81.0
22,"Long, Ben",9,3,1,10,4,1.0,,,,2.0,1.0,2.0,2.0,,,6.0,4.0,1.0,2.0,3.0,,,90.0
11,"Miller, Touk",11,2,11,22,2,,,7.0,,4.0,8.0,5.0,,3.0,3.0,9.0,13.0,,1.0,1.0,,,76.0
21 ↓,"Moyle, Ned",1,1,3,4,,,13.0,1.0,1.0,,,,1.0,,,3.0,1.0,,,1.0,,,46.0
2,"Noble, John",27,5,9,36,,,,2.0,7.0,8.0,3.0,7.0,,2.0,,7.0,26.0,,,2.0,2.0,,83.0
27,"Powell, Wil",10,6,8,18,,,,2.0,7.0,2.0,,1.0,2.0,1.0,,9.0,7.0,1.0,,1.0,3.0,,90.0
17,"Rioli, Daniel",11,4,10,21,,,,5.0,2.0,1.0,1.0,,,,,5.0,15.0,,,1.0,5.0,,87.0
41,"Rosas, Malcolm",6,1,3,9,1,1.0,,1.0,,4.0,,1.0,2.0,,,3.0,7.0,,,1.0,1.0,,73.0
18,"Rowell, Matt",11,,18,29,,,,9.0,1.0,5.0,9.0,5.0,3.0,3.0,2.0,14.0,13.0,,,1.0,,1.0,86.0
24 ↑,"Swallow, David",1,,3,4,1,,,1.0,,,1.0,1.0,,1.0,,3.0,1.0,,,,,1.0,28.0
32,"Uwland, Bodhi",14,9,8,22,,,,1.0,6.0,,1.0,4.0,2.0,2.0,,3.0,18.0,,,4.0,,,84.0
4,"Walter, Jed",2,2,2,4,,1.0,,2.0,,1.0,,2.0,,,,4.0,,2.0,1.0,1.0,,1.0,71.0
28,"Witts, Jarrod",3,2,12,15,,,41.0,3.0,,2.0,6.0,3.0,,1.0,,12.0,4.0,,,4.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,72,169,363,16,8.0,54.0,68.0,43.0,59.0,50.0,58.0,19.0,23.0,5.0,144.0,219.0,8.0,7.0,55.0,12.0,11.0,
Opposition,Opposition,208,70,134,342,15,6.0,37.0,58.0,42.0,59.0,35.0,63.0,23.0,19.0,1.0,148.0,189.0,11.0,10.0,43.0,11.0,10.0,
