Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",16,9,8,24,,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,
35,"Daicos, Peter",23,1,2,25,2,4.0,,1.0,,,,,4.0,1.0,,,,,,,,,
2,"Francis, Tony",13,2,5,18,,,1.0,5.0,,,,,1.0,6.0,,,,,,,,,
47,"Fraser, Mark",6,,4,10,,,,1.0,,,,,,,,,,,,,,,
3,"Gayfer, Michael",9,7,5,14,,,,1.0,,,,,,3.0,,,,,,,,,
23,"Kelly, Craig",10,7,16,26,,,,3.0,,,,,2.0,1.0,,,,,,,,,
15,"Lehmann, Troy",11,1,2,13,1,2.0,,1.0,,,,,,,,,,,,,,,
30,"Manson, James",3,4,3,6,,,6.0,,,,,,2.0,,,,,,,,,,
34,"McGuane, Mick",20,4,4,24,,1.0,,,,,,,2.0,1.0,,,,,,,,,
5,"McKeown, Ron",5,4,2,7,3,2.0,,,,,,,1.0,,,,,,,,,,
1,"Monkhorst, Damian",4,3,4,8,,,15.0,,,,,,,2.0,,,,,,,,,
7,"Morwood, Shane",5,1,1,6,1,,,,,,,,,1.0,,,,,,,,,
4,"Pert, Gary",10,3,,10,,,,1.0,,,,,2.0,,,,,,,,,,
13,"Richardson, Alan",11,3,2,13,,,,2.0,,,,,,,,,,,,,,,
29,"Russell, Scott",11,2,3,14,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
31,"Saunders, Darren",10,1,4,14,,,,1.0,,,,,3.0,,,,,,,,,,
27,"Starcevich, Craig",8,8,4,12,,1.0,5.0,,,,,,1.0,,,,,,,,,,
24,"Turner, Jamie",14,5,9,23,,,,,,,,,3.0,,,,,,,,,,
14,"Watson, Shane",1,,2,3,1,,,,,,,,,,,,,,,,,,
19,"Wright, Graham",19,7,4,23,,,,2.0,,,,,2.0,2.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,72,84,293,9,15.0,27.0,21.0,,,,,25.0,20.0,5.0,,,,,,,,
Opposition,Opposition,222,68,135,357,9,10.0,28.0,21.0,,,,,20.0,25.0,1.0,,,,,,,,
