Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
24,"Blurton, Ashley",24y 49d,22 (10-0-12 45.45%),8 (0.36),12 (5-0-7 41.67%),6 (0.50)
30,"Bourke, David",23y 104d,52 (29-0-23 55.77%),13 (0.25),←,
11,"Bowden, Joel",20y 306d,41 (23-0-18 56.10%),44 (1.07),←,
17,"Broderick, Paul",29y 110d,209 (100-1-108 48.09%),144 (0.69),116 (61-1-54 53.02%),64 (0.55)
9,"Campbell, Wayne",26y 212d,166 (76-1-89 46.08%),98 (0.59),←,
6,"Chaffey, Mark",21y 352d,27 (11-0-16 40.74%),6 (0.22),←,
10,"Daffy, Nick",25y 347d,116 (62-1-53 53.88%),152 (1.31),←,
7,"Dragicevic, Marc",18y 24d,4 (2-0-2 50.00%),2 (0.50),←,
19,"Evans, Brett",26y 332d,20 (9-0-11 45.00%),19 (0.95),←,
25,"Gale, Brendon",30y 279d,185 (79-1-105 42.97%),177 (0.96),←,
2,"Gaspar, Darren",22y 338d,88 (41-0-47 46.59%),7 (0.08),67 (34-0-33 50.75%),6 (0.09)
16,"Holland, Ben",21y 348d,48 (25-0-23 52.08%),59 (1.23),←,
23,"James, Aaron",22y 174d,35 (14-2-19 42.86%),15 (0.43),12 (5-0-7 41.67%),9 (0.75)
3,"Kellaway, Duncan",26y 65d,114 (58-1-55 51.32%),3 (0.03),←,
33,"Knights, Matthew",28y 200d,199 (80-0-119 40.20%),111 (0.56),←,
15,"McKee, Steven",20y 307d,12 (7-0-5 58.33%),1 (0.08),←,
5,"Ottens, Brad",19y 88d,17 (9-0-8 52.94%),10 (0.59),←,
13,"Powell, Robert",23y 35d,44 (24-0-20 54.55%),48 (1.09),←,
12,"Richardson, Matthew",24y 35d,104 (51-0-53 49.04%),316 (3.04),←,
4,"Rogers, Matthew",25y 149d,103 (55-1-47 53.88%),75 (0.73),←,
26,"Sampson, Clay",23y 58d,38 (21-0-17 55.26%),17 (0.45),1 (0-0-1 0.00%),
32,"Tivendale, Greg",20y 4d,5 (2-0-3 40.00%),2 (0.40),←,
Totals,Totals,23y 327d,1649 (788-8-853 47.79%),1327 (0.80),,
C,"Gieschen, Jeff",42y 213d,32 (18-0-14 56.25%),,←,
