Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
32,"Alexander, Colin",19y 360d,20 (11-0-9 55.00%),26 (1.30),←,
12,"Banks, Denis",30y 295d,139 (78-1-60 56.47%),100 (0.72),←,
17,"Barwick, Doug",28y 60d,117 (60-1-56 51.71%),175 (1.50),41 (25-1-15 62.20%),47 (1.15)
26,"Brown, Gavin",22y 194d,63 (33-1-29 53.17%),25 (0.40),←,
8,"Croall, Jason",22y 81d,32 (15-1-16 48.44%),1 (0.03),←,
28,"Crosisca, Gavin",21y 204d,51 (30-1-20 59.80%),15 (0.29),←,
35,"Daicos, Peter",28y 199d,184 (102-2-80 55.98%),322 (1.75),←,
3,"Gayfer, Michael",24y 233d,67 (36-0-31 53.73%),1 (0.01),←,
23,"Kelly, Craig",23y 295d,19 (9-0-10 47.37%),17 (0.89),←,
30,"Manson, James",23y 156d,64 (33-1-30 52.34%),47 (0.73),←,
42,"Millane, Darren",24y 241d,108 (58-1-49 54.17%),55 (0.51),←,
1,"Monkhorst, Damian",20y 229d,16 (9-0-7 56.25%),1 (0.06),←,
7,"Morwood, Shane",28y 127d,138 (79-1-58 57.61%),78 (0.57),121 (70-1-50 58.26%),65 (0.54)
29,"Russell, Scott",19y 335d,2 (1-0-1 50.00%),1 (0.50),←,
31,"Saunders, Darren",24y 234d,23 (12-0-11 52.17%),,17 (9-0-8 52.94%),
22,"Shaw, Tony",29y 258d,222 (122-1-99 55.18%),133 (0.60),←,
9,"Taylor, Brian",27y 362d,136 (70-1-65 51.84%),520 (3.82),93 (47-1-45 51.08%),364 (3.91)
6,"Tuddenham, Paul",22y 205d,23 (12-0-11 52.17%),15 (0.65),←,
24,"Turner, Jamie",27y 238d,103 (54-1-48 52.91%),20 (0.19),←,
19,"Wright, Graham",21y 305d,39 (23-1-15 60.26%),55 (1.41),←,
Totals,Totals,24y 249d,1566 (847-14-705 54.09%),1607 (1.03),,
C,"Matthews, Leigh",38y 37d,90 (48-1-41 53.89%),,←,
