Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",19y 325d,27 (15-0-12 55.56%),11 (0.41),←,
20,"Brogan, Dean",29y 190d,114 (74-1-39 65.35%),34 (0.30),←,
7,"Burgoyne, Peter",30y 144d,221 (124-3-94 56.79%),186 (0.84),←,
8,"Burgoyne, Shaun",25y 244d,139 (91-0-48 65.47%),163 (1.17),←,
27,"Carlile, Alipate",21y 52d,23 (11-0-12 47.83%),,←,
25,"Cassisi, Domenic",25y 273d,119 (72-1-46 60.92%),48 (0.40),←,
30,"Chaplin, Troy",22y 119d,54 (28-1-25 52.78%),7 (0.13),←,
35,"Cornes, Chad",28y 222d,196 (119-1-76 60.97%),154 (0.79),←,
18,"Cornes, Kane",25y 168d,153 (93-1-59 61.11%),67 (0.44),←,
33,"Ebert, Brett",24y 216d,89 (46-1-42 52.25%),137 (1.54),←,
17,"Gray, Robbie",20y 83d,12 (5-0-7 41.67%),16 (1.33),←,
5,"Lade, Brendon",31y 347d,208 (116-3-89 56.49%),163 (0.78),←,
44,"Logan, Tom",22y 355d,30 (13-0-17 43.33%),8 (0.27),27 (13-0-14 48.15%),8 (0.30)
26,"Lower, Nick",20y 364d,6 (2-0-4 33.33%),,←,
4,"Motlop, Daniel",26y 97d,89 (39-1-49 44.38%),142 (1.60),42 (19-0-23 45.24%),89 (2.12)
16,"Pearce, Danyle",22y 75d,62 (30-0-32 48.39%),34 (0.55),←,
36,"Pettigrew, Michael",23y 97d,69 (34-0-35 49.28%),24 (0.35),←,
15,"Rodan, David",24y 257d,103 (40-0-63 38.83%),85 (0.83),38 (21-0-17 55.26%),42 (1.11)
3,"Salopek, Steven",23y,76 (40-0-36 52.63%),40 (0.53),←,
32,"Thomas, Matt",21y 115d,17 (4-0-13 23.53%),4 (0.24),←,
1,"Tredrea, Warren",29y 180d,223 (130-2-91 58.74%),482 (2.16),←,
21,"Wilson, Michael",31y 213d,192 (104-4-84 55.21%),51 (0.27),←,
Totals,Totals,25y 22d,2222 (1230-19-973 55.36%),1856 (0.84),,
C,"Williams, Mark",49y 305d,227 (133-2-92 59.03%),,←,
