Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",9,2,15,24,1.0,,,5.0,,3.0,4.0,4,1.0,2.0,,12.0,11,,1.0,1.0,,1.0,77.0
26,"Bonner, Riley",10,8,7,17,,,,1.0,2.0,1.0,,4,,2.0,,5.0,13,,,2.0,,,77.0
33,"Byrne-Jones, Darcy",17,7,6,23,,,,5.0,3.0,1.0,1.0,3,,,,6.0,17,,,,,,85.0
17,"Clurey, Tom",7,3,1,8,,,,,1.0,,,1,,1.0,,,6,,,10.0,,,91.0
22,"Dixon, Charlie",8,6,3,11,,,7.0,3.0,,2.0,,2,,,,3.0,8,,,1.0,,1.0,93.0
7,"Ebert, Brad",10,5,14,24,,1.0,,6.0,,5.0,3.0,2,2.0,,,10.0,14,1.0,,2.0,,1.0,75.0
9,"Gray, Robbie",11,5,9,20,6.0,,,,,,5.0,2,2.0,,3.0,7.0,13,,1.0,,,,94.0
46,"Gray, Sam",12,3,9,21,1.0,2.0,,1.0,2.0,4.0,2.0,4,2.0,,,9.0,14,1.0,3.0,,,2.0,81.0
36,"Hombsch, Jack",6,5,3,9,,,,3.0,4.0,,,1,,1.0,,5.0,6,2.0,,3.0,,,85.0
43,"Houston, Dan",14,8,6,20,,,,1.0,7.0,,,1,1.0,,,9.0,10,,,2.0,,,75.0
32,"Howard, Dougal",8,4,4,12,,,,1.0,3.0,,,1,,,,4.0,8,,,15.0,,,97.0
42,"Jonas, Tom",14,10,7,21,,,,3.0,3.0,,,4,3.0,2.0,,7.0,16,,,9.0,,,91.0
6,"Motlop, Steven",14,4,6,20,1.0,2.0,,4.0,1.0,3.0,,2,,,,3.0,16,,1.0,,4.0,1.0,75.0
3,"Neade, Jake",5,1,6,11,,1.0,,7.0,1.0,3.0,,1,3.0,,,5.0,5,,,,2.0,1.0,75.0
21,"Polec, Jared",14,5,9,23,,,,4.0,2.0,5.0,2.0,1,,,,5.0,16,,,2.0,,,82.0
2,"Powell-Pepper, Sam",8,4,13,21,1.0,1.0,,6.0,,3.0,4.0,3,,2.0,,11.0,9,,,2.0,,,76.0
11,"Rockliff, Tom",14,4,17,31,,,,9.0,3.0,2.0,6.0,4,3.0,,1.0,12.0,17,,,,,,77.0
4,"Ryder, Paddy",6,3,5,11,2.0,,39.0,5.0,,1.0,4.0,2,,2.0,,6.0,4,2.0,2.0,4.0,,1.0,74.0
23,"Watts, Jack",8,5,5,13,,,,2.0,,3.0,,1,1.0,1.0,,4.0,7,1.0,,3.0,,,72.0
39,"Westhoff, Justin",16,6,10,26,,1.0,2.0,6.0,3.0,3.0,4.0,2,2.0,,,12.0,15,,1.0,4.0,,,87.0
16,"Wines, Ollie",12,2,14,26,,1.0,,7.0,,6.0,7.0,3,1.0,,,13.0,15,1.0,,,,1.0,72.0
20,"Wingard, Chad",10,1,9,19,2.0,2.0,,2.0,1.0,4.0,1.0,3,3.0,1.0,,9.0,9,,1.0,1.0,,,90.0
Totals,Totals,233,101,178,411,14.0,11.0,48.0,81.0,36.0,49.0,43.0,51,24.0,14.0,4.0,157.0,249,8.0,10.0,61.0,6.0,9.0,
Opposition,Opposition,221,102,115,336,14.0,6.0,35.0,56.0,33.0,50.0,36.0,60,14.0,24.0,2.0,137.0,194,15.0,8.0,38.0,10.0,9.0,
