Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",22y 319d,57 (18-0-39 31.58%),27 (0.47),12 (10-0-2 83.33%),3 (0.25)
31,"Andrews, Harris",23y 256d,110 (37-0-73 33.64%),9 (0.08),←,
43,"Answerth, Noah",21y 17d,25 (17-0-8 68.00%),2 (0.08),←,
33,"Bailey, Zac",20y 335d,40 (23-0-17 57.50%),21 (0.52),←,
7,"Berry, Jarrod",22y 200d,70 (32-0-38 45.71%),32 (0.46),←,
14,"Birchall, Grant",32y 208d,259 (177-1-81 68.53%),34 (0.13),11 (10-0-1 90.91%),
23,"Cameron, Charlie",26y 49d,121 (74-1-46 61.57%),182 (1.50),48 (27-0-21 56.25%),95 (1.98)
47,"Fullarton, Tom",21y 182d,1 (1-0-0 100.00%),1 (1.00),←,
27,"Gardiner, Darcy",24y 336d,119 (46-0-73 38.66%),5 (0.04),←,
30,"Hipwood, Eric",22y 345d,88 (37-0-51 42.05%),130 (1.48),←,
35,"Lester, Ryan",27y 363d,135 (49-0-86 36.30%),45 (0.33),←,
17,"Lyons, Jarryd",28y 32d,129 (70-0-59 54.26%),65 (0.50),37 (26-0-11 70.27%),16 (0.43)
11,"McCarthy, Lincoln",26y 306d,66 (49-0-17 74.24%),57 (0.86),37 (26-0-11 70.27%),32 (0.86)
6,"McCluggage, Hugh",22y 173d,76 (34-0-42 44.74%),46 (0.61),←,
46,"McInerney, Oscar",26y 44d,50 (28-0-22 56.00%),29 (0.58),←,
25,"McStay, Daniel",25y 60d,114 (43-0-71 37.72%),82 (0.72),←,
9,"Neale, Lachie",27y 91d,172 (91-0-81 52.91%),90 (0.52),37 (26-0-11 70.27%),23 (0.62)
16,"Rayner, Cam",20y 307d,57 (29-0-28 50.88%),49 (0.86),←,
5,"Robinson, Mitch",31y 77d,204 (90-1-113 44.36%),110 (0.54),104 (39-0-65 37.50%),52 (0.50)
37,"Starcevich, Brandon",21y 30d,18 (12-0-6 66.67%),2 (0.11),←,
29,"Witherden, Alex",21y 348d,59 (26-0-33 44.07%),5 (0.08),←,
15,"Zorko, Dayne",31y 196d,179 (66-0-113 36.87%),190 (1.06),←,
Totals,Totals,24y 360d,2149 (1049-3-1097 48.81%),1213 (0.56),,
C,"Fagan, Chris",59y 61d,81 (36-0-45 44.44%),,←,
