Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 172d,126 (50-2-74 40.48%),36 (0.29),←,
18,"Banfield, Todd",21y 312d,47 (12-0-35 25.53%),56 (1.19),←,
20,"Black, Simon",33y 32d,301 (164-4-133 55.15%),164 (0.54),←,
16,"Brown, Jonathan",30y 189d,214 (127-3-84 60.05%),504 (2.36),←,
44,"Cornelius, Aaron",21y 342d,17 (3-0-14 17.65%),24 (1.41),←,
47,"Crisp, Jack",18y 216d,3 (1-0-2 33.33%),2 (0.67),←,
41,"Golby, Mitch",20y 215d,14 (4-0-10 28.57%),,←,
11,"Hanley, Pearce",23y 172d,40 (9-0-31 22.50%),8 (0.20),←,
2,"Harwood, Ryan",20y 272d,16 (4-0-12 25.00%),4 (0.25),←,
22,"Hudson, Ben",33y 71d,148 (88-1-59 59.80%),17 (0.11),5 (2-0-3 40.00%),2 (0.40)
28,"Karnezis, Patrick",20y 12d,13 (2-0-11 15.38%),17 (1.31),←,
35,"Lester, Ryan",19y 253d,9 (2-0-7 22.22%),4 (0.44),←,
5,"Longer, Billy",18y 359d,2 (0-0-2 0.00%),,←,
36,"Maguire, Matt",27y 341d,134 (65-1-68 48.88%),19 (0.14),35 (11-0-24 31.43%),
9,"McGrath, Ashley",28y 351d,182 (87-2-93 48.35%),138 (0.76),←,
21,"Merrett, Daniel",27y 145d,119 (49-3-67 42.44%),23 (0.19),←,
24,"Patfull, Joel",27y 150d,123 (48-3-72 40.24%),21 (0.17),←,
4,"Polec, Jared",19y 206d,9 (2-0-7 22.22%),6 (0.67),←,
31,"Polkinghorne, James",23y 105d,65 (23-1-41 36.15%),38 (0.58),←,
30,"Redden, Jack",21y 148d,60 (19-1-40 32.50%),25 (0.42),←,
10,"Rich, Daniel",21y 333d,68 (25-1-42 37.50%),39 (0.57),←,
38,"Rockliff, Tom",22y 73d,46 (10-0-36 21.74%),22 (0.48),←,
Totals,Totals,24y 21d,1756 (794-22-940 45.22%),1167 (0.66),,
C,"Voss, Michael",36y 303d,74 (27-1-46 37.16%),,←,
