Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",6,3,4,10,2,1.0,3.0,3.0,2.0,,,3.0,1.0,1.0,,6.0,4.0,2.0,2.0,3.0,,,89.0
4,"Bastinac, Ryan",7,,5,12,,1.0,,3.0,,4.0,,,,,,3.0,10.0,,,,,3.0,78.0
8,"Bewick, Rohan",12,3,3,15,1,,,4.0,1.0,1.0,3.0,4.0,,,,5.0,9.0,,1.0,,,,79.0
27,"Gardiner, Darcy",1,1,7,8,,,,,,,1.0,1.0,,,,5.0,3.0,,,3.0,,,77.0
6,"Green, Josh",8,4,9,17,1,3.0,,1.0,1.0,3.0,1.0,3.0,,1.0,,6.0,11.0,,1.0,1.0,,1.0,83.0
40,"Hammelmann, Matthew",5,3,5,10,,,,2.0,2.0,3.0,,4.0,1.0,2.0,,7.0,4.0,1.0,,3.0,,,91.0
11,"Hanley, Pearce",12,5,11,23,,1.0,2.0,4.0,1.0,3.0,7.0,6.0,,3.0,,9.0,14.0,,,,,1.0,80.0
30,"Hipwood, Eric",8,3,2,10,4,1.0,1.0,,,2.0,,1.0,1.0,,,6.0,4.0,2.0,2.0,1.0,,,87.0
16,"Jansen, Jarrad",4,2,10,14,2,,,4.0,,2.0,2.0,1.0,1.0,,,6.0,9.0,,1.0,3.0,,,71.0
35,"Lester, Ryan",8,4,10,18,1,1.0,,2.0,3.0,1.0,3.0,1.0,,,,9.0,8.0,2.0,1.0,5.0,,,85.0
12,"Martin, Stefan",13,5,6,19,,1.0,30.0,2.0,3.0,7.0,3.0,4.0,1.0,2.0,,8.0,10.0,,,3.0,,1.0,90.0
36,"Mathieson, Rhys",10,1,14,24,,,,4.0,,7.0,5.0,4.0,2.0,3.0,,10.0,13.0,,,,,,67.0
32,"Mayes, Sam",16,3,5,21,,,,4.0,3.0,4.0,,6.0,2.0,1.0,,4.0,18.0,,,2.0,,,80.0
25,"McStay, Daniel",5,4,6,11,2,,2.0,1.0,1.0,,,,1.0,,,6.0,4.0,1.0,1.0,6.0,,,85.0
21,"Merrett, Daniel",4,4,5,9,,,,,3.0,1.0,,2.0,2.0,1.0,,3.0,5.0,1.0,,10.0,,,93.0
10,"Rich, Daniel",7,3,5,12,2,,,2.0,,5.0,,,1.0,,,4.0,7.0,1.0,1.0,,,,69.0
5,"Robinson, Mitch",9,5,12,21,,,1.0,8.0,,4.0,4.0,4.0,2.0,3.0,,6.0,16.0,,1.0,2.0,,1.0,84.0
38,"Rockliff, Tom",7,1,21,28,,,,10.0,,3.0,3.0,4.0,1.0,2.0,,12.0,16.0,,,,,1.0,83.0
23,"Schache, Josh",5,2,3,8,1,1.0,,,,1.0,,2.0,,1.0,,7.0,3.0,,2.0,1.0,,2.0,88.0
28,"Taylor, Lewis",4,3,7,11,,,,3.0,,1.0,,3.0,1.0,1.0,,3.0,8.0,,1.0,,,2.0,78.0
47,"William, Reuben",5,2,8,13,,,,3.0,2.0,3.0,,1.0,1.0,,,6.0,7.0,1.0,,,1.0,,80.0
15,"Zorko, Dayne",8,1,11,19,1,,,8.0,,4.0,2.0,,3.0,,,7.0,10.0,,,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,62,169,333,17,11.0,39.0,68.0,22.0,59.0,34.0,54.0,21.0,21.0,,138.0,193.0,11.0,14.0,44.0,1.0,12.0,
Opposition,Opposition,217,108,167,384,22,7.0,41.0,74.0,40.0,50.0,40.0,60.0,21.0,21.0,6.0,147.0,240.0,11.0,15.0,41.0,9.0,16.0,
