Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",32y 226d,191 (108-1-82 56.81%),754 (3.95),185 (103-1-81 55.95%),744 (4.02)
6,"Barnes, John",24y 348d,50 (27-1-22 55.00%),21 (0.42),38 (21-0-17 55.26%),9 (0.24)
9,"Breuer, Shayne",21y 247d,7 (4-0-3 57.14%),7 (1.00),←,
2,"Colbert, Leigh",18y 342d,12 (9-0-3 75.00%),1 (0.08),←,
7,"Couch, Paul",29y 300d,191 (109-0-82 57.07%),161 (0.84),←,
28,"Darcy, Tim",30y 120d,160 (86-0-74 53.75%),66 (0.41),←,
33,"Forssman, Darren",23y 243d,42 (28-0-14 66.67%),30 (0.71),←,
36,"Graham, Ben",20y 194d,6 (5-0-1 83.33%),3 (0.50),←,
42,"Hickmott, Adrian",22y 46d,17 (11-0-6 64.71%),7 (0.41),←,
29,"Hinkley, Ken",27y 227d,99 (56-0-43 56.57%),65 (0.66),88 (52-0-36 59.09%),44 (0.50)
32,"Hocking, Garry",25y 219d,126 (72-1-53 57.54%),126 (1.00),←,
1,"Hocking, Steve",29y 117d,184 (100-0-84 54.35%),10 (0.05),←,
21,"Mansfield, Michael",22y 280d,56 (32-0-24 57.14%),41 (0.73),←,
17,"McGrath, Tim",23y 220d,59 (37-0-22 62.71%),3 (0.05),52 (33-0-19 63.46%),3 (0.06)
31,"Mensch, David",21y 274d,20 (16-0-4 80.00%),28 (1.40),←,
20,"OReilly, Stephen",21y 187d,19 (11-0-8 57.89%),5 (0.26),←,
23,"Pickering, Liam",25y 248d,41 (20-0-21 48.78%),20 (0.49),19 (11-0-8 57.89%),12 (0.63)
15,"Riccardi, Peter",21y 149d,44 (29-0-15 65.91%),36 (0.82),←,
8,"Scott, Robert",25y 75d,127 (73-1-53 57.87%),161 (1.27),←,
25,"Steele, Darren",28y 32d,134 (58-1-75 43.66%),38 (0.28),15 (10-0-5 66.67%),7 (0.47)
4,"Wills, Andrew",22y 132d,40 (28-0-12 70.00%),24 (0.60),←,
Totals,Totals,24y 271d,1625 (919-5-701 56.55%),1607 (0.99),,
C,"Blight, Malcolm",44y 88d,142 (83-0-59 58.45%),,126 (77-0-49 61.11%),
