Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Dyson, Kevin",12,4,9,21,,,,,,,,,1.0,1.0,,,,,,,,,
33,"Farmer, Jeff",7,3,,7,,1.0,,,,,,,,,,,,,,,,,
20,"Febey, Matthew",20,7,9,29,,,,,,,,,5.0,,,,,,,,,,
21,"Febey, Steven",15,6,9,24,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
32,"Gaspar, Damien",6,3,4,10,,,,,,,,,1.0,,,,,,,,,,
22,"Hilton, Jeff",9,2,9,18,,,,1.0,,,,,2.0,,,,,,,,,,
15,"Hopgood, Paul",14,1,4,18,1,,,,,,,,,,,,,,,,,,
7,"Kowal, Darren",5,2,9,14,,1.0,,1.0,,,,,2.0,,,,,,,,,,
16,"Lovell, Andy",15,2,6,21,1,,,,,,,,1.0,1.0,,,,,,,,,
17,"Lovett, Brett",14,6,12,26,,,,5.0,,,,,1.0,,,,,,,,,,
6,"Lovett, Glenn",11,3,7,18,,1.0,,1.0,,,,,,3.0,,,,,,,,,
3,"Lyon, Garry",13,3,1,14,2,5.0,1.0,2.0,,,,,,2.0,,,,,,,,,
9,"Neitz, David",10,4,2,12,,1.0,2.0,,,,,,3.0,,,,,,,,,,
4,"Obst, Andrew",6,4,10,16,,,,3.0,,,,,1.0,1.0,,,,,,,,,
19,"Prymke, Paul",7,4,12,19,,,,,,,,,1.0,,,,,,,,,,
41,"Rohde, Peter",,,1,1,,,,,,,,,,,,,,,,,,,
10,"Seecamp, Marcus",10,3,6,16,,,,,,,,,2.0,2.0,,,,,,,,,
29,"Smith, Shaun",10,10,2,12,5,2.0,,1.0,,,,,,,1.0,,,,,,,,
11,"Stynes, Jim",13,6,11,24,1,,13.0,1.0,,,,,4.0,1.0,,,,,,,,,
8,"Yeats, Graeme",3,1,2,5,,,,,,,,,,,,,,,,,,,
44,"Yze, Adem",11,5,6,17,,,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,79,131,342,10,15.0,16.0,17.0,,,,,25.0,14.0,1.0,,,,,,,,
Opposition,Opposition,176,67,72,248,16,8.0,12.0,35.0,,,,,14.0,25.0,5.0,,,,,,,,
