Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
37,"Callinan, Ian",29y 117d,6 (3-0-3 50.00%),8 (1.33),←,
32,"Dangerfield, Patrick",22y 10d,67 (31-0-36 46.27%),74 (1.10),←,
11,"Doughty, Michael",32y 254d,210 (120-0-90 57.14%),45 (0.21),←,
24,"Jacobs, Sam",24y 5d,39 (15-0-24 38.46%),6 (0.15),22 (8-0-14 36.36%),3 (0.14)
18,"Johncock, Graham",29y 177d,209 (113-0-96 54.07%),99 (0.47),←,
29,"Kerridge, Sam",18y 355d,1 (0-0-1 0.00%),,←,
27,"Lynch, Tom",21y 213d,9 (6-0-3 66.67%),9 (1.00),3 (2-0-1 66.67%),5 (1.67)
14,"Mackay, David",23y 265d,66 (38-0-28 57.58%),15 (0.23),←,
36,"Martin, Brodie",23y 161d,10 (3-0-7 30.00%),1 (0.10),←,
22,"Otten, Andy",22y 336d,44 (23-0-21 52.27%),3 (0.07),←,
23,"Petrenko, Jared",22y 115d,39 (13-0-26 33.33%),19 (0.49),←,
40,"Porplyzia, Jason",27y 140d,91 (53-0-38 58.24%),140 (1.54),←,
3,"Reilly, Brent",28y 155d,159 (84-0-75 52.83%),49 (0.31),←,
25,"Rutten, Ben",28y 323d,172 (97-0-75 56.40%),6 (0.03),←,
9,"Sloane, Rory",22y 29d,36 (16-0-20 44.44%),20 (0.56),←,
33,"Smith, Brodie",20y 92d,17 (7-0-10 41.18%),2 (0.12),←,
12,"Talia, Daniel",20y 196d,12 (6-0-6 50.00%),,←,
5,"Thompson, Scott",29y 32d,201 (109-0-92 54.23%),129 (0.64),162 (91-0-71 56.17%),112 (0.69)
4,"Tippett, Kurt",24y 343d,86 (40-0-46 46.51%),156 (1.81),←,
7,"van Berlo, Nathan",25y 314d,141 (78-0-63 55.32%),45 (0.32),←,
17,"Vince, Bernie",26y 196d,91 (48-0-43 52.75%),50 (0.55),←,
13,"Walker, Taylor",21y 356d,48 (22-0-26 45.83%),98 (2.04),←,
Totals,Totals,24y 306d,1754 (925-0-829 52.74%),974 (0.56),,
C,"Sanderson, Brenton",38y 48d,3 (2-0-1 66.67%),,←,
