West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
35,"Armstrong, Steven",23y 212d,64 (38-0-26 59.38%),39 (0.61),21 (16-0-5 76.19%),18 (0.86)
10,"Braun, Michael",29y 141d,205 (116-2-87 57.07%),61 (0.30),←,
9,"Cousins, Ben",29y 43d,235 (132-3-100 56.81%),203 (0.86),←,
20,"Cox, Dean",26y 11d,140 (81-1-58 58.21%),70 (0.50),←,
32,"Embley, Andrew",26y 46d,143 (83-1-59 58.39%),151 (1.06),←,
23,"Glass, Darren",26y 90d,140 (80-2-58 57.86%),8 (0.06),←,
29,"Hansen, Ashley",24y 162d,51 (42-0-9 82.35%),69 (1.35),←,
39,"Hunter, Adam",26y 55d,127 (75-2-50 59.84%),65 (0.51),←,
25,"Hurn, Shannon",19y 342d,25 (15-0-10 60.00%),11 (0.44),←,
38,"Jones, Brett",25y 6d,64 (45-0-19 70.31%),4 (0.06),←,
3,"Judd, Chris",23y 338d,132 (83-2-47 63.64%),136 (1.03),←,
4,"Kerr, Daniel",24y 88d,143 (81-2-60 57.34%),84 (0.59),←,
2,"LeCras, Mark",20y 347d,20 (12-0-8 60.00%),31 (1.55),←,
21,"Lynch, Quinten",24y 200d,101 (67-0-34 66.34%),155 (1.53),←,
11,"Priddis, Matt",22y 144d,21 (13-0-8 61.90%),9 (0.43),←,
24,"Rosa, Matt",20y 262d,35 (23-0-12 65.71%),11 (0.31),←,
31,"Schofield, Will",18y 200d,2 (2-0-0 100.00%),,←,
14,"Seaby, Mark",23y 103d,78 (56-0-22 71.79%),54 (0.69),←,
37,"Selwood, Adam",23y 103d,70 (48-0-22 68.57%),17 (0.24),←,
41,"Staker, Brent",23y 81d,85 (56-1-28 66.47%),62 (0.73),←,
5,"Stenglein, Tyson",27y 27d,170 (104-0-66 61.18%),47 (0.28),64 (48-0-16 75.00%),21 (0.33)
44,"Wirrpanda, David",28y 9d,187 (105-3-79 56.95%),88 (0.47),←,
Totals,Totals,24y 137d,2238 (1357-19-862 60.63%),1375 (0.61),,
C,"Worsfold, John",38y 321d,139 (87-2-50 63.31%),,←,
