Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
25,"Adams, Marcus",25y 29d,27 (14-0-13 51.85%),4 (0.15),←,
4,"Bontempelli, Marcus",22y 247d,100 (52-0-48 52.00%),94 (0.94),←,
12,"Cordy, Zaine",21y 275d,46 (23-0-23 50.00%),10 (0.22),←,
9,"Crozier, Hayden",24y 217d,82 (35-0-47 42.68%),44 (0.54),13 (4-0-9 30.77%),
35,"Daniel, Caleb",22y 22d,70 (37-0-33 52.86%),26 (0.37),←,
5,"Dunkley, Josh",21y 201d,39 (21-0-18 53.85%),23 (0.59),←,
30,"Greene, Fergus",20y 221d,1 (0-0-1 0.00%),1 (1.00),←,
22,"Honeychurch, Mitch",23y 149d,35 (15-0-20 42.86%),15 (0.43),←,
7,"Hunter, Lachie",23y 228d,101 (50-0-51 49.50%),50 (0.50),←,
39,"Johannisen, Jason",25y 263d,102 (47-0-55 46.08%),33 (0.32),←,
27,"Lipinski, Patrick",20y 12d,14 (4-0-10 28.57%),10 (0.71),←,
36,"Lynch, Brad",21y 18d,5 (1-0-4 20.00%),,←,
11,"Macrae, Jack",23y 360d,114 (56-0-58 49.12%),27 (0.24),←,
16,"McLean, Toby",22y 179d,56 (29-0-27 51.79%),38 (0.68),←,
38,"Morris, Dale",35y 212d,248 (133-2-113 54.03%),3 (0.01),←,
33,"Naughton, Aaron",18y 241d,14 (5-0-9 35.71%),2 (0.14),←,
20,"Richards, Ed",19y 26d,17 (5-0-12 29.41%),7 (0.41),←,
18,"Roberts, Fletcher",25y 56d,49 (25-0-24 51.02%),,←,
23,"Roughead, Jordan",27y 268d,134 (60-0-74 44.78%),34 (0.25),←,
13,"Schache, Josh",20y 342d,36 (4-0-32 11.11%),35 (0.97),9 (1-0-8 11.11%),10 (1.11)
8,"Trengove, Jackson",27y 269d,165 (67-1-97 40.91%),32 (0.19),12 (1-0-11 8.33%),2 (0.17)
3,"Wallis, Mitch",25y 278d,119 (53-0-66 44.54%),65 (0.55),←,
Totals,Totals,23y 220d,1574 (736-3-835 46.76%),553 (0.35),,
C,"Beveridge, Luke",47y 340d,89 (49-0-40 55.06%),,←,
