Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",27y 175d,168 (125-1-42 74.70%),324 (1.93),←,
9,"Burgoyne, Shaun",35y 196d,345 (234-2-109 68.12%),278 (0.81),188 (137-2-49 73.40%),107 (0.57)
5,"Burton, Ryan",21y 94d,30 (15-1-14 51.67%),5 (0.17),←,
46,"Cousins, James",20y 47d,6 (3-0-3 50.00%),1 (0.17),←,
8,"Duryea, Taylor",27y 11d,108 (78-1-29 72.69%),20 (0.19),←,
12,"Frawley, James",29y 227d,193 (70-1-122 36.53%),24 (0.12),54 (36-0-18 66.67%),6 (0.11)
19,"Gunston, Jack",26y 201d,156 (107-1-48 68.91%),302 (1.94),142 (102-1-39 72.18%),282 (1.99)
15,"Hardwick, Blake",21y 89d,27 (16-1-10 61.11%),,←,
17,"Howe, Daniel",22y 152d,40 (28-1-11 71.25%),8 (0.20),←,
4,"Impey, Jarman",22y 300d,82 (45-0-37 54.88%),39 (0.48),7 (5-0-2 71.43%),5 (0.71)
7,"McEvoy, Ben",28y 298d,175 (104-3-68 60.29%),71 (0.41),84 (53-1-30 63.69%),44 (0.52)
3,"Mitchell, Tom",24y 339d,94 (57-1-36 61.17%),52 (0.55),29 (15-1-13 53.45%),14 (0.48)
35,"Morrison, Harry",19y 174d,6 (4-0-2 66.67%),1 (0.17),←,
23,"OBrien, Tim",24y 38d,41 (28-1-12 69.51%),36 (0.88),←,
10,"OMeara, Jaeger",24y 71d,57 (24-0-33 42.11%),33 (0.58),13 (6-0-7 46.15%),6 (0.46)
2,"Roughead, Jarryd",31y 102d,260 (165-2-93 63.85%),542 (2.08),←,
26,"Shiels, Liam",27y 6d,169 (120-1-48 71.30%),61 (0.36),←,
6,"Sicily, James",23y 119d,49 (31-1-17 64.29%),48 (0.98),←,
16,"Smith, Isaac",29y 126d,164 (121-1-42 74.09%),137 (0.84),←,
24,"Stratton, Ben",29y 65d,153 (107-1-45 70.26%),1 (0.01),←,
11,"Whitecross, Brendan",28y 100d,106 (68-1-37 64.62%),43 (0.41),←,
38,"Worpel, James",19y 101d,2 (2-0-0 100.00%),,←,
Totals,Totals,25y 221d,2431 (1552-21-858 63.84%),2026 (0.83),,
C,"Clarkson, Alastair",50y 8d,312 (195-2-115 62.82%),,←,
