Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",5,2,2,7,,,,,,2.0,,,,,,,,,,,,,
18,"Cameron, Leon",3,,,3,,,,,,,,2.0,1.0,1.0,,,,,,,,,
16,"Croft, Matthew",5,1,4,9,,,,1.0,3.0,1.0,,,2.0,1.0,,,,,,,,,
11,"Curley, Todd",9,1,6,15,,,,4.0,3.0,2.0,,2.0,3.0,,,,,,,,,,
14,"Darcy, Luke",3,1,2,5,,,1.0,1.0,,3.0,,1.0,,1.0,,,,,,,,,
21,"Dent, Matthew",10,1,7,17,,1.0,,2.0,4.0,,,,1.0,,,,,,,,,,
28,"Dimattina, Paul",3,,3,6,1,,,3.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,
4,"Garlick, Simon",10,2,9,19,,,,2.0,,2.0,5.0,3.0,,1.0,,,,,,,,,
3,"Grant, Chris",12,5,6,18,,1.0,,,,5.0,2.0,1.0,3.0,1.0,,,,,,,,,
9,"Hudson, Paul",2,3,4,6,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,
6,"Johnson, Brad",15,5,5,20,,2.0,,2.0,,4.0,3.0,,1.0,,,,,,,,,,
2,"Kolyniuk, Steven",10,3,5,15,2,,,,,2.0,2.0,3.0,,2.0,,,,,,,,,
35,"Kretiuk, Steven",9,2,4,13,,,,,6.0,,1.0,2.0,4.0,1.0,,,,,,,,,
23,"Martin, Michael",2,1,3,5,,,,1.0,1.0,,,1.0,,,,,,,,,,,
10,"Montgomery, Brett",9,2,3,12,,1.0,1.0,2.0,3.0,2.0,,,2.0,1.0,,,,,,,,,
29,"Powell, Stephen",11,5,4,15,1,,,1.0,1.0,4.0,,2.0,1.0,1.0,,,,,,,,,
36,"Romero, Jose",16,3,11,27,,,,2.0,1.0,4.0,7.0,,2.0,,,,,,,,,,
5,"Smith, Rohan",11,4,7,18,1,1.0,1.0,,2.0,3.0,,3.0,,1.0,,,,,,,,,
8,"Southern, Daniel",4,4,5,9,,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,
7,"West, Scott",14,1,14,28,,,,4.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,,,,,,,,
24,"Wira, Brad",11,7,9,20,,,,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,
15,"Wynd, Scott",5,4,13,18,,,26.0,2.0,3.0,1.0,4.0,,5.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,57,126,305,5,9.0,30.0,30.0,35.0,42.0,33.0,27.0,29.0,16.0,1.0,,,,,,,,
Opposition,Opposition,210,77,100,310,11,7.0,30.0,37.0,33.0,50.0,40.0,38.0,16.0,29.0,5.0,,,,,,,,
